EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,TCE_municipal,Atipicidad
17,MORELOS,9,HUITZILAC,5,15191.0,319.8223810878254,0.9828668121650124,0.09358577496220574,0.027847929862878127,0.03379698664906596,0.9925006722250967,1.653664493571978,-0.2852464498822607,0.01842739570457876,-0.13061284942006038,0.0969549974095747,0.20736705181865026,-0.10739608162432024,G4,Tipica
18,NAYARIT,4,BAHIA DE BANDERAS,7,110771.0,777.359197571805,0.9854251230070634,0.09961682020330367,0.030068832900549576,0.03605403875854273,0.9969308843867782,1.6887737848587168,0.6152188752304424,0.010859239535770943,0.041513840837530167,0.6019939861833453,0.4648934540975586,-0.1270120954918221,G4,Tipica
19,NUEVO LEON,10,CARMEN,1,28495.0,2675.641051642275,0.9819182778419394,0.2018642709519592,0.05965584595907386,0.07124600965955895,0.9965696775831744,5.5248377983935475,0.5338035978885056,-1.4081969167884698,-0.04745817510303112,2.3761173590989726,-0.8757704757912285,-0.8662705273440265,G4,Atípica en ICE principal
20,OAXACA,329,SAN PEDRO TIDAA,0,649.0,148.05627386916083,0.969378090762532,0.275049115913556,0.07715658403748589,0.08083083458482006,0.8034355385892199,8.288179805256577,-1.2999350109939187,-2.1063064570560037,1.5564125492041263,3.043908986254212,-0.2423021466889865,-1.8811714886254456,G4,Atípica en ICE principal
21,PUEBLA,53,CHIGMECATITLAN,0,1069.0,246.63406340768287,0.9746827130277488,-0.028181818181818183,0.03784090884054705,0.045080999514587335,0.664427488857666,0.12606380823199487,-1.8881940626853428,-1.9049236537519745,1.5968787802389928,0.5229337434206627,-0.09166277565194644,2.0828744377709496,G0,Atípica en ICE principal
22,QUERETARO,10,EL MARQUES,8,126227.0,468.6188787087754,0.9854414684835879,0.11521742971745624,0.03470986199562034,0.04190404064052044,0.9968145064269314,2.245678237869024,0.6377739894792119,0.06382022909397714,0.20733499290882496,1.0227190099018513,0.5628853871371866,-0.22435804177078125,G4,Tipica
23,QUINTANA ROO,9,TULUM,4,33040.0,493.36967686484655,0.9851679075529214,0.04451188669701568,0.02009714916292129,0.023682130152402413,0.8409571259450628,-0.12410100196468332,-0.3292865921019101,-0.15836198071126076,-0.07558099788287702,-0.014749786831848069,0.2730965733104384,0.1503995792885764,G1,Tipica
24,SAN LUIS POTOSI,47,VILLA DE ARRIAGA,15,12671.0,42.77601746349317,0.9882381395958308,0.1131511903716068,0.03394231650082885,0.03945103837963272,0.9970963081074568,2.061287385019015,0.08889503489526619,0.9427286088164544,-0.010615606554040912,1.1486380180428737,-0.21329437154778527,-0.28784645069151743,G4,Tipica
25,SINALOA,8,ELOTA,33,31068.0,21.322511461449803,0.9862260771654359,0.11960791379869545,0.034962547302531566,0.041134849986927936,0.9983356414653488,2.3138508539921183,0.4321414592498753,1.8002220793337766,1.2297135238997021,1.008062923776096,-0.7073505593959541,-0.4242973968744387,G2,Atípica en ICE principal
26,SONORA,28,NACORI CHICO,2,1400.0,0.7064902114575751,0.9636287155958679,0.1695906432748538,0.050943650593565336,0.053307835073964666,0.9486578267881732,5.474518082684172,-1.5339166492166287,-1.7609661236835017,1.7704671063216582,0.03820105243848938,0.2334230411372529,-0.5506153254586267,G4,Atípica en ICE principal
27,TABASCO,16,TEAPA,13,40126.0,396.48756500374816,0.985046515481118,0.06863032304455513,0.02071626986106672,0.025032642376157002,0.9623923483729117,0.5554067079519613,0.08643266304445686,0.6138976532979332,0.17121638293682126,-0.1876822911152172,0.11117058842121806,-0.044321544698826834,G1,Tipica
28,TAMAULIPAS,14,GUERRERO,0,2421.0,466.38315569184863,0.9890601535880172,-0.06669236700077101,0.04814546584629482,0.05490688979740972,0.7590982657564385,-0.4800135955017803,-1.1663431311915244,-1.197000823219756,0.48889321934067803,2.607666212318757,-0.5791751116759399,3.458237710937379,G0,Tipica
29,TLAXCALA,16,IXTENCO,0,5340.0,1089.4734784636855,0.985932194983516,0.08031559781509205,0.02683982088489936,0.032504433926474015,0.971023658906462,1.1403960270213676,-0.09206155212970868,-0.3065748658808844,-0.6983686086799051,0.2996375258545326,-0.0019135324777892694,0.04158919473622806,G1,Tipica
30,VERACRUZ,107,MIAHUATLAN,1,3286.0,133.50254775031107,0.9821237484557364,0.136630923555863,0.042340502701014,0.048101445381271785,0.9296238919645234,3.2429664881144253,-0.5995045655560565,-0.5237892172679903,-0.03672700250436739,1.315144689879724,0.10686383114316368,-0.4494129716285858,G4,Tipica
31,YUCATAN,45,KOPOMA,1,1983.0,984.759958180229,0.9766569236281052,0.19027611044417767,0.05750287656901482,0.06162246412047059,0.9573631268841044,5.47689391577776,-0.5267962497242347,-1.2993809633469164,0.5113922105321408,1.8381663331138496,-0.3449850809199839,-0.7580002075010653,G4,Atípica en ICE principal
32,ZACATECAS,11,TRINIDAD GARCIA DE LA CADENA,3,2779.0,15.815886684918935,0.9726992393772788,0.11338141025641026,0.035958235035494966,0.04174500779398512,0.9609648236509422,3.0591600453792727,-1.0731508016623197,-0.8721955539439955,0.8425642526623229,-0.2485705366555787,0.3008336269229509,-0.13313804688916955,G4,Tipica
