EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,CP8,TCE_municipal,Atipicidad
16,MICHOACAN,57,NAHUATZEN,1,20601.0,2450.7129173840235,0.9854848803277132,0.12028930338789495,0.03723265286814032,0.044836939949728316,0.9941412620653056,3.3609178539267472,0.4502888379805498,-1.538570119814223,0.34871993033206783,-0.6520159950223304,-0.034201559224901784,-0.35962259455090256,-0.12618093075024758,G0,Tipica
17,MORELOS,9,HUITZILAC,5,15191.0,319.8223810878252,0.9828668121650124,0.09358577496220574,0.027847929862878127,0.03379698664906596,0.9925006722250967,1.9362927613464047,0.2302971909968801,-0.23681977743383145,-0.04336938542419021,0.09304190793851023,-0.23574389532000986,-0.13132076610893334,-0.09850998264640308,G0,Tipica
18,NAYARIT,4,BAHIA DE BANDERAS,7,110771.0,777.3591975718053,0.9854251230070634,0.09961682020330367,0.030068832900549576,0.03605403875854273,0.9969308843867782,2.124000701846093,1.329198780350746,-0.7798463772618018,0.5482824559411753,-0.15831754361304715,-0.7350722953783584,-0.2381328870995922,-0.05771652445888015,G1,Tipica
19,NUEVO LEON,10,CARMEN,1,28495.0,2675.6410516422757,0.9819182778419394,0.2018642709519592,0.05965584595907386,0.07124600965955895,0.9965696775831744,7.5380963476956016,0.3946764206571053,-1.7804628491380057,1.2301600520896696,-1.6539773062914145,-0.04280550451687709,-1.1663028084003129,-0.2034397277638992,G0,Atípica en ICE principal
20,OAXACA,329,SAN PEDRO TIDAA,0,648.0,148.0562738691608,0.969378090762532,0.275049115913556,0.07715658403748589,0.08083083458482006,0.8034355385892199,10.599115784648417,-2.3579650545543567,-0.04795987220560264,1.2039957469566949,-1.52510994486074,0.7885252733186408,-2.4932195662684804,0.4941066410686391,G0,Atípica en ICE principal
21,PUEBLA,97,LA MAGDALENA TLATLAUQUITEPEC,0,436.0,549.9234515364302,0.9877560219325692,-0.09896907216494844,0.0631145259111409,0.07077312858210638,0.7667430183757953,3.3078595705966336,-3.1809734183899,-0.9054029737393928,2.9109159057762253,-4.504305477059384,0.9256532503951714,4.478056995882239,-0.05068421233082407,G0,Tipica
22,QUERETARO,10,EL MARQUES,8,126226.0,468.6188787087749,0.9854414684835879,0.11521742971745624,0.03470986199562034,0.04190404064052044,0.9968145064269314,2.9562171158669632,1.3897178112415247,-0.5973711475269837,0.6895329594346851,-0.5517844028389984,-0.8137981492494246,-0.3955615119537181,-0.10146330170968217,G0,Tipica
23,QUINTANA ROO,9,TULUM,4,33040.0,493.36967686484695,0.9851679075529214,0.04451188669701568,0.02009714916292129,0.023682130152402413,0.8409571259450628,-0.10616340365528992,0.2567019882907139,-0.4649070307904631,0.4002840393738741,0.18916375185718687,-0.6307019863542315,0.13301303359162875,-0.008456018553492865,G1,Tipica
24,SAN LUIS POTOSI,47,VILLA DE ARRIAGA,15,12671.0,42.776017463493154,0.9882381395958308,0.1131511903716068,0.03394231650082885,0.03945103837963272,0.9970963081074568,2.6140792971798565,0.816558488044173,0.7840788607118424,-0.17152760226353067,-1.2644652760186874,0.07415704561517864,-0.45681946455392203,-0.009996248762377605,G0,Tipica
25,SINALOA,8,ELOTA,33,31068.0,21.322511461449807,0.9862260771654359,0.11960791379869545,0.034962547302531566,0.041134849986927936,0.9983356414653488,2.9025520192002987,1.7960214976843087,1.8936668683187616,0.6760216966406855,-1.0638693186697898,0.4679003112376335,-0.5591050929865898,-0.05747300475613276,G0,Tipica
26,SONORA,28,NACORI CHICO,2,1399.0,0.7064902114575751,0.9636287155958679,0.1695906432748538,0.050943650593565336,0.053307835073964666,0.9486578267881732,6.5601538882836286,-2.506336295002509,2.865542178442772,0.090139173503885,0.3909870134644017,-0.8585852484137714,-0.7871282547979929,0.3568025571189209,G0,Atípica en ICE principal
27,TABASCO,16,TEAPA,13,40126.0,396.4875650037481,0.985046515481118,0.06863032304455513,0.02071626986106672,0.025032642376157002,0.9623923483729117,0.4636438314902158,1.05467789262766,-0.010088739292498828,0.24619324846758656,0.3658503161676982,-0.2101082767309245,-0.0265583073422106,-0.04439393889817583,G1,Tipica
28,TAMAULIPAS,14,GUERRERO,0,2420.0,466.3831556918487,0.9890601535880172,-0.06669236700077101,0.04814546584629482,0.05490688979740972,0.7590982657564385,1.7664174217730568,-1.9966626160569216,-0.8499372188854133,2.157855772149885,-3.3066763340652376,0.19301214827440405,3.2103106157595054,-0.07813160604629363,G0,Tipica
29,TLAXCALA,16,IXTENCO,0,5340.0,1089.473478463685,0.985932194983516,0.08031559781509205,0.02683982088489936,0.032504433926474015,0.971023658906462,1.4463324406666147,-0.22424004222018687,-1.0178277245317642,-0.35012574722257944,-0.22810750904733704,0.2366919194458041,0.03140412791399047,-0.09911211215721093,G1,Tipica
30,VERACRUZ,107,MIAHUATLAN,1,3285.0,133.50254775031107,0.9821237484557364,0.136630923555863,0.042340502701014,0.048101445381271785,0.9296238919645234,4.2202909530072485,-0.7914266818956706,-0.10621592418057736,-0.04975927499036137,-1.0170937417101067,0.0884197654347235,-0.6737047437345217,0.0353064634512614,G0,Tipica
31,YUCATAN,45,KOPOMA,1,1982.0,984.7599581802299,0.9766569236281052,0.19027611044417767,0.05750287656901482,0.06162246412047059,0.9573631268841044,6.954344585241393,-1.1158064793452172,-0.9030623223092948,0.6383193649664745,-0.8878738142591482,0.7682399279508799,-1.1001304302329944,0.2935235410226151,G0,Atípica en ICE principal
32,ZACATECAS,11,TRINIDAD GARCIA DE LA CADENA,3,2778.0,15.815886684918935,0.9726992393772788,0.11338141025641026,0.035958235035494966,0.04174500779398512,0.9609648236509422,3.7120167924152416,-1.4625853448924755,1.3662094406971408,-0.04626815690709892,0.4135354511123674,-0.3933882628153984,-0.1783907326623095,-0.03529914637315052,G0,Tipica
