EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,CP8,TCE_municipal,Atipicidad
8,CHIHUAHUA,66,URUACHI,10,4527.0,2.4906621740087656,0.9460173382604119,0.2395947426067908,0.07294092835183792,0.0849491988094082,0.9674713377739214,11.532487118875412,-1.8182836791680013,2.0351231945343637,3.241616448125084,1.6041432576344852,-0.006434415069723046,-0.9653616343498956,-0.17830292417067325,G2,Atípica en ICE principal
20,OAXACA,329,SAN PEDRO TIDAA,0,649.0,148.05627386916083,0.969378090762532,0.275049115913556,0.07715658403748589,0.08083083458482006,0.8034355385892199,10.59755232048093,-0.9462005869693646,1.4814806404037006,1.1998422206115062,-1.6172334064483826,0.32084559238343485,-2.49214752475264,0.5153255258429407,G2,Atípica en ICE principal
20,OAXACA,216,SAN JUAN TABAA,0,831.0,1138.0404891004407,0.9359017392939138,0.18376068376068372,0.0652571465186389,0.07297856756600672,0.9015135624391374,10.108673840851733,-2.447649202343156,3.585564720343392,3.3593786691224325,3.4601431318128997,-0.1321306114079588,-0.11262119392938595,0.034611616423870506,G2,Atípica en ICE principal
14,JALISCO,63,MEZQUITIC,6,13993.0,13.184356303186322,0.9731963731804464,0.19782571477486727,0.05985667187392672,0.07113305524112055,0.9900740450572226,7.981056607849353,-0.5592726632205726,0.6015870401594222,1.0113862315215894,-1.0847457608954023,0.18892973551585526,-0.9404000496917873,-0.205035459806988,G2,Atípica en ICE principal
19,NUEVO LEON,10,CARMEN,1,28495.0,2675.641051642275,0.9819182778419394,0.2018642709519592,0.05965584595907386,0.07124600965955895,0.9965696775831744,7.542214311215424,0.7370020413459479,1.133869868461404,-0.050518419389956416,-2.081787687436095,-0.5277529265069639,-1.2167237977046352,-0.2120305993940409,G2,Atípica en ICE principal
20,OAXACA,489,SANTIAGO TEPETLAPA,0,88.0,225.01055414561162,0.9658764367816092,0.011494252873563218,0.09816918156232524,0.07233977375504214,0.04849363767216836,7.233698009511174,-3.6641477698540577,5.051616550769633,4.734695234944536,-4.097850680792948,-0.6041350561830152,1.233051694968873,2.709046073721874,G2,Atípica en ICE principal
20,OAXACA,396,SANTA MAGDALENA JICOTLAN,0,61.0,37.30574572539971,0.9729842488282836,0.03389830508474576,0.07351323178545474,0.08270288818681555,0.7075913803047716,7.076218067232031,-2.1180182429429366,2.8271940543279332,2.5704378367879395,-3.3016200083992087,-0.3454258523034779,2.1525313229700465,-0.02485821653083723,G2,Atípica en ICE principal
8,CHIHUAHUA,9,BOCOYNA,11,20100.0,10.127167311794704,0.9649635941090252,0.1696927374301676,0.05294836241563152,0.062060483718163015,0.9841605603119268,7.065173106985768,-0.9055993862447622,0.7413875006983911,1.796353383637168,0.5364618106241917,0.08078580992188121,-0.5202656401500152,-0.12822000960217572,G2,Atípica en ICE principal
31,YUCATAN,45,KOPOMA,1,1983.0,984.759958180229,0.9766569236281052,0.19027611044417767,0.05750287656901482,0.06162246412047059,0.9573631268841044,6.971004103874241,-0.2893494048259079,0.8762001820937392,0.3037765019546603,-1.1081363168978833,-0.025472900056625968,-1.1333138078369844,0.3095185242889278,G2,Atípica en ICE principal
20,OAXACA,125,SAN CRISTOBAL LACHIRIOAG,0,1008.0,901.9805979892984,0.9681837079459154,0.1441543700340522,0.05517034951264365,0.06045878951341752,0.9204585331589541,6.569083354049273,-1.0165743489029562,1.6485222087160212,1.0923898990937817,-0.10158921579561347,-0.06850570085636061,-0.178598227258357,0.1675838274238889,G2,Atípica en ICE principal
