Componentes Principales,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Autocorr_LNE
CP1,-0.00943989689663733,-0.021957958735222403,0.08598413963424435,-0.32319219462790233,0.6151215585812044,0.5474091877842122,0.45776731944928034
CP2,0.5075246127582378,0.5265015771246964,0.3519047725373933,0.4094170073043773,0.1034405151565776,-0.19541827000680734,0.3533657616363384
CP3,-0.07480003960054393,0.3686587096568444,0.6476562310258406,-0.47487929650706573,-0.16759638185847142,0.15552594657813013,-0.40155933902873064
CP4,0.7543698538899432,0.09117517572712179,-0.44318825061043216,-0.3732763683915047,-0.08961741546773215,0.15970582078813034,-0.2309218652396994
CP5,-0.39489782512015137,0.7519118585610446,-0.49232858182199374,0.0713846601725664,0.038943677477591,0.15749138135039034,-0.06986356180949704
CP6,0.10430322177575027,-0.11276151878659928,0.10242569236058967,0.5970002460549497,0.017759459402299223,0.6609086523714984,-0.4151984060484205
CP7,-0.028935774597845305,-0.0022753669779386676,0.0041091114161378095,-0.039671936092256985,-0.7569502567618719,0.38840292177734353,0.5231981225946427
