EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
5,COAHUILA,27,RAMOS ARIZPE,2.978495253357623,1.4887523078228997,0.6904609033645144,1.1036505411228361,-0.3247149927446196,-0.20858519974703513,-0.4795402323931577,-0.09997146743984726
5,COAHUILA,35,TORREON,-0.31442066598547364,2.432545043848369,0.04400368934822878,-0.7963581360082472,-0.5286515696208288,-1.2941445230021438,0.23857994432268562,0.025840358009482683
5,COAHUILA,1,ABASOLO,2.1688411175711644,-2.4721840847699736,0.2524564005307564,0.33411220457881885,1.6729273674978324,-0.6158230853710103,0.38092937428431073,-0.1291537602159511
5,COAHUILA,5,CANDELA,-0.7018737003745853,-1.3726640004090986,-1.092726900521823,0.3174155946525132,1.1253333319335888,-0.2602873548541771,0.1475410308149153,0.08280729319474381
5,COAHUILA,11,GENERAL CEPEDA,4.262239047317269,0.35178862477216233,0.3452194148467873,0.4640934405597951,-0.24796124417041293,0.5192344286629161,-0.9298451633992666,0.14481777584424146
5,COAHUILA,12,GUERRERO,-1.8935018063729325,-1.8114426976138325,-0.9982310796043091,0.9985400286108629,0.9781540245060899,-0.6558546108181385,-0.11060994775020767,0.042060826399865386
5,COAHUILA,16,LAMADRID,0.8125835415993568,-1.5901105298683744,-0.47908530081569034,0.03849222777452081,1.2572177657606407,-0.29621520742877105,0.08196999004986881,-0.06493623641353534
5,COAHUILA,26,PROGRESO,0.07493592181532437,-1.2343600324748611,-0.42928205543266673,0.14161698196768896,1.1476055746804035,-0.4503095184993271,0.23249279220675587,-0.039031286813568246
5,COAHUILA,33,SAN PEDRO,-0.6611731060162935,2.700440248509293,0.7210996259287822,1.7021061804766184,0.6955710524898853,0.35594822271700377,0.06183858110215379,-0.008293716404260158
5,COAHUILA,6,CASTAÐOS,1.1368003232068926,0.2082476135404768,0.3808847817337935,0.4045887352869145,0.5704905819643774,-0.591271507499237,0.23688556001775585,-0.0693946811672229
5,COAHUILA,18,MONCLOVA,-0.03789273940508647,1.5194225423235064,-0.3384965746450987,-0.6840408148345332,-0.565356511373802,-1.1741539212908136,0.26385901893178176,0.000864963185011518
5,COAHUILA,7,CUATROCIENEGAS,-0.8348500881535957,0.10518415249107192,0.05519688774149026,-0.23271523777196437,1.452971755655686,-0.40802438591994344,0.4980498745221922,-0.02168537783279022
5,COAHUILA,4,ARTEAGA,2.132045908026242,0.22696235624778893,-0.2847902804170642,1.7967666261078308,-0.0778740638317816,-0.44132116677533473,-0.41400191721232993,-0.044208537283385155
5,COAHUILA,28,SABINAS,1.1949250225139547,0.7478940840675835,-0.33969743984538664,-0.2745792153995518,-0.5156365022681334,-0.7259025482965771,0.05176991095145773,-0.06432938294524952
5,COAHUILA,15,JUAREZ,0.6225352217795995,-1.9035584015593752,-0.05818022522709304,0.4190583910188836,1.1331565848398832,-0.22516173496052053,0.2519087914674492,-0.07025958772984826
5,COAHUILA,32,SAN JUAN DE SABINAS,2.432067175514325,0.37368957781582374,0.21571925109702092,-0.6317389017611269,0.1000750094507611,-0.7496502035359599,-0.22044495328453512,-0.05839180481459322
5,COAHUILA,22,NAVA,0.7444433871993648,0.21970442377143404,-0.5917155580481074,-0.09192420329646898,-0.21870966235116776,-0.6455332161407801,0.14034251649907592,-0.06731996274690047
