Componentes Principales,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE
CP1,-0.04385441006284886,-0.03814845493803388,0.041823754940177565,-0.29941882084541477,0.47724466834712226,0.5382179540557959,0.5454670946269268,0.3004084527699309
CP2,0.48748178415123994,0.4912593882842073,0.3528361406173866,0.3440891600995032,0.22442325819692668,-0.11873875839883355,-0.09316957759584459,0.45275795913974587
CP3,-0.008935215481670169,0.42570399214945454,0.6102308377377879,-0.39020278749339093,-0.24208378569618774,0.12763638921099368,0.10517390856126865,-0.45617893869474835
CP4,0.7198453492045807,0.17133968645211523,-0.5365361780782858,-0.18952764758657611,-0.14731155564408246,0.15150003115574506,0.12924994666451564,-0.2594515039640734
CP5,0.4745292378856779,-0.6914997968995614,0.4118320831191407,-0.2955567112717404,0.01578382436052635,-0.13012998973665824,-0.1303446077775996,0.07428283044204917
CP6,-0.12408898550541081,0.2616304651356642,-0.20946863484530326,-0.7111252033877122,0.1862873987208434,-0.3534198101985634,-0.34411871895149165,0.29757185622330096
CP7,-0.039912823817940375,0.0020372618519082482,-0.0025808900946105223,-0.10311712318015068,-0.7787248868737583,0.15290402138678014,0.15233504691119257,0.5785887643760143
CP8,-0.0034682206314936947,0.001054460944440515,0.0039052554371381888,0.009279520155372844,0.014209170316167433,0.7012561712163284,-0.7123233835190937,0.022776701808568917
