EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,TCE_municipal,Atipicidad
15,MEXICO,118,ZACUALPAN,13,10483.0,41.089791276015895,0.9821000719483088,0.055052334943639286,0.021875115724940303,0.02570194791282784,0.8934092174828224,0.4632590692312436,-0.5150049086402492,0.3755931668832934,0.5699756254832947,-0.2921825113493525,0.032317595987438295,0.13444519967996515,G1,Tipica
15,MEXICO,123,LUVIANOS,23,22134.0,50.66639821986089,0.9899583449751048,0.050099629945915165,0.015499834285961734,0.01851193793533757,0.9873295233078268,-0.32542669457037104,0.3203585739394568,1.7493035592257054,0.14174910059509374,-0.14942954561498434,-0.19497789935262655,0.08100340416594946,G2,Tipica
15,MEXICO,79,SANTO TOMAS,6,7094.0,78.53451707828025,0.9867051643606672,0.07827937376500987,0.024208768802158186,0.02915157594198332,0.9863188482696652,0.9346280107711388,-0.2239617570229412,0.4480710859255557,-0.4565811053069686,0.2260938513413185,0.20920390568353486,-0.006284553498963897,G1,Tipica
15,MEXICO,66,OTUMBA,11,27004.0,747.9478217094861,0.9874409508280292,0.08860759493670886,0.028224845475723955,0.03389608312716711,0.9938070787402316,1.3038756050565192,0.25352996265811456,0.509553069346941,-0.18095909863827966,0.5650339873927626,-0.15985619436584547,-0.049676019314521536,G1,Tipica
15,MEXICO,13,ATIZAPAN DE ZARAGOZA,0,400679.0,6516.25159138188,0.9890000537919932,0.059803898230217235,0.019273966317533246,0.022910841204060017,0.9937433980369624,-0.1855851931658256,4.2503780418718184,-2.0142334652293923,-0.15717070376862005,-0.05540875500620564,0.4408999230542641,0.13363629329172985,G3,Tipica
15,MEXICO,38,HUIXQUILUCAN,10,193458.0,2775.8052088397344,0.9875340165218024,0.06876968123308104,0.021920375737717563,0.026338851387071233,0.9943371199489048,0.4163534598335368,1.894463177389191,-0.246134894640184,0.10401089291129814,0.07831931742886906,0.21044074649094252,0.06992405908123454,G1,Atípica en segundo ICE
15,MEXICO,46,JILOTEPEC,28,66143.0,151.16956365807508,0.9892403592131828,0.12285675482972873,0.03746242549048867,0.043778072894982506,0.9970012211694168,2.3374988807830954,0.7367569859180298,1.5810991787026496,0.8248219407046249,1.5641359493803737,-0.4599343138407894,-0.3726427954918991,G4,Atípica en tercer ICE
15,MEXICO,58,NAUCALPAN DE JUAREZ,3,681803.0,6937.217039094935,0.9875077339693265,0.05283126669652095,0.017215724551020897,0.020549204604003838,0.9921038056939508,-0.5266912311865949,6.0485771766984415,-2.4361658448436296,0.9985520300072126,-0.09501747650369344,1.8742740389555048,0.24471537130166765,G3,Tipica
15,MEXICO,67,OTZOLOAPAN,3,4095.0,28.028351262591578,0.9874847827106784,0.05896043444530644,0.018549504089592567,0.02235008018192128,0.9660473138525948,0.16602932757254107,-0.3159979315506743,0.3985746478541304,-0.7219687508105392,-0.10460786910569696,0.3790527387512173,0.08453673151857526,G1,Tipica
15,MEXICO,37,HUEYPOXTLA,5,31227.0,960.3773683968327,0.9872350630444592,0.07482876122947718,0.023841111536860176,0.02809180642906139,0.989729045000934,0.7959360348209604,0.2148668523629924,0.15167538583146814,-0.5330509870038099,0.19486935859518892,0.06386091840867299,0.04220513668298731,G1,Tipica
