EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,CP8,TCE_municipal,Atipicidad
4,CAMPECHE,2,CALKINI,11,40964.0,1360.6802043158134,0.987697201690319,0.054332998738836125,0.0172544546883597,0.02041240102020646,0.9931556726170891,-0.2911484282171008,0.5534332306306665,-0.5374472192802474,-0.3108650912994557,0.23196541226541784,-0.18529280197131812,0.168005861579508,0.004305001412749981,G1,Tipica
4,CAMPECHE,1,CAMPECHE,22,205770.0,3469.4513739570257,0.9900814882630068,0.046866573733961484,0.0145387739678878,0.017117122069100394,0.9899919106672106,-1.0356813825519704,2.5077997977302218,-0.35818296962348634,0.5160929246511374,0.22151291635471448,-0.3474965414961472,0.10975158732211847,0.02470582202349273,G3,Tipica
4,CAMPECHE,3,CARMEN,24,177598.0,87.95264519587916,0.9879898673798556,0.040007964114636405,0.012264544627584063,0.0141813519066785,0.9858742195117004,-1.268532473563122,1.1806246561289782,-1.3888430977784192,0.896708531924307,0.502276093493214,0.6697639218130313,0.2817316307265377,0.046618388047256834,G3,Tipica
5,COAHUILA,13,HIDALGO,0,1137.0,578.2655699725018,0.9760377508573762,0.05375347544022243,0.013511107325479551,0.01576492876615291,0.6174260398059458,-0.6331578662783535,-1.261805611504372,1.0164864058085246,0.3033423796007925,1.5558983936656436,0.29965378551435595,-0.693415999099221,-0.01672812677825881,G0,Tipica
5,COAHUILA,2,ACUÐA,1,115403.0,13.934664149274646,0.9875804691737898,0.08300643780851742,0.025486319644428664,0.0310049503986116,0.993784032027758,1.241734458201857,0.4258694755151453,-0.15567626190165135,-0.4413480306520504,-0.4770068920760548,1.0636084659896947,0.030307588746859408,-0.08697792538158196,G2,Tipica
5,COAHUILA,14,JIMENEZ,6,8099.0,25.19920593403521,0.9863611965494432,0.08188618755009351,0.02334215886191874,0.027638027836260026,0.9840256438076904,0.9788159929037956,-0.1660492210160407,-0.5971665524548019,-0.4633736008546158,-0.09259810243078814,0.2819793659525273,-0.12190194311933507,-0.020469080166833447,G1,Tipica
5,COAHUILA,31,SAN BUENAVENTURA,3,18039.0,3.492839145077125,0.9809972325555636,0.06330680813439434,0.017953494709880457,0.02156204158098617,0.9755285407722945,0.3285898741909026,-0.4832085583308686,-0.1861714840928639,-0.31739198377834404,0.9972375795754708,0.4760265061040405,0.1669967344340325,-0.030677468494029032,G1,Tipica
5,COAHUILA,24,PARRAS,16,33455.0,4.2650108733091185,0.9859198692488644,0.03339099277197751,0.010442115898202823,0.012795568475827673,0.971457892484454,-1.3588228538534255,0.012787072672846057,-1.14270402592638,0.1140308325384656,0.8693712042639478,0.12419535781426108,0.3470042098489867,-0.008814617975778179,G1,Tipica
5,COAHUILA,38,ZARAGOZA,5,10699.0,43.230165485745665,0.9838039450073952,0.06883116883116883,0.020677155521702212,0.025182111396411928,0.9795382497235972,0.632595258788109,-0.3346633116702647,-0.3897699297047325,-0.3460873032340774,0.3955964134300745,0.3224404816000444,0.10234926197954608,-0.06803100354382484,G1,Tipica
5,COAHUILA,30,SALTILLO,37,589670.0,190.0773087767392,0.9881141135881888,0.07345640693294789,0.02332928706339225,0.028273547855631218,0.9947371000760392,0.4312142984556217,3.9605503054546047,-1.104283814299362,3.1571005641074485,-0.4139486648606012,2.573676867233433,0.13603333541300067,-0.06826899963790954,G3,Atípica en segundo ICE
5,COAHUILA,23,OCAMPO,10,7074.0,1.043656960596468,0.9668959732771496,0.030444282592862342,0.009019973921072278,0.010881659354342864,0.8671276774572205,-0.7012515421901805,-1.3445599954440146,0.32007345089466616,1.0814522930072352,3.390390094955084,0.2118423895300829,0.4310715372582595,-0.025198409737243386,G1,Atípica en segundo ICE
5,COAHUILA,34,SIERRA MOJADA,3,3555.0,0.6094707505516751,0.9466425846446804,0.04069086651053864,0.013789533964123992,0.016309525051472616,0.7473977348551569,0.9772826163633576,-2.665355752338325,2.0975398081245453,2.3115804140812,5.553243798269304,0.4253391048768049,0.4636812381194396,-0.0724272017655468,G2,Atípica en segundo ICE
