EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,log(LNE),log(Densidad_LNE),Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,CP8,TCE_municipal,Atipicidad
10,DURANGO,25,RODEO,20,9.188912424562563,3.378804160208457,0.9876829646462906,-0.003563066273032678,0.016355622656323638,0.01945369214557453,0.4377924249290471,-1.9124487339694032,-0.533493498044754,1.5268043688599735,1.4072908924585492,-0.9061755568540892,-0.03748487951977618,-0.17581645564056114,-0.08309620528364589,G2,Tipica
10,DURANGO,30,SAN LUIS DEL CORDERO,1,7.506042178518122,1.7411541557953312,0.9818212933612503,-0.01248642779587405,0.01680513408824986,0.02017889486050026,0.4768261684601192,-1.49071600206634,-2.485772869183726,1.709641248581081,0.4459963104067673,-0.4964024881828896,-0.7710799595723252,0.27990663603238725,-0.10160784432946053,G2,Tipica
10,DURANGO,22,PEÐON BLANCO,8,9.016876974763383,4.404811830317236,0.9894858977492816,-0.02160750326487,0.02048454471190881,0.023328874170877992,0.41249730132914497,-1.7554709093554883,-1.1604216459927632,0.4613564978819498,1.4423208298301369,-1.459413847649991,-0.3739757657170063,0.2704372772684437,-0.02762746456908753,G2,Tipica
10,DURANGO,28,SAN JUAN DE GUADALUPE,14,8.348301054933943,1.9710106921302453,0.9871145655256508,-0.04088121735180559,0.023098107950004543,0.02753175588678333,0.6974492772877535,-1.0575165569142266,-1.0834540861638204,1.866807577323131,0.8455792005684356,-1.5003250880780423,-0.2682468627812024,1.5733577792873854,-0.1156299972516256,G2,Tipica
10,DURANGO,21,PANUCO DE CORONADO,10,9.2681374707024,3.8440986767877514,0.9886070901679406,-0.029939571507049987,0.021997023440367462,0.025806367146395687,0.5910506611572525,-1.3296052799422224,-0.7984507938626747,0.7855879674586005,1.2322876743568516,-1.378551188137455,-0.4656165477024992,0.9964960318460232,-0.07170427029992966,G2,Tipica
10,DURANGO,23,POANAS,11,9.872564319882619,7.8689122546389205,0.9877158237874876,0.004506837961044343,0.012232392097211437,0.014185372318526332,0.4089924386579695,-2.4459448968934803,-0.2931407424893032,-0.7847499286083278,1.6446240829866046,0.060324207602947086,0.15567364173963807,-0.528071407758426,-0.02354368187723908,G2,Tipica
10,DURANGO,39,VICENTE GUERRERO,6,9.743025330095067,7.990994667718038,0.9842446550363756,0.0024716059553933968,0.012587472094478443,0.014934964868233631,0.3841220429317395,-2.240672202138537,-0.8419807606661837,-0.9166668523797876,1.7580311112341045,0.4569443247758179,-0.09638097151641954,-0.4613664020057015,-0.052929785551338135,G2,Tipica
10,DURANGO,32,SANTA CLARA,5,8.55564437779049,7.4795175557357725,0.9885549760995436,-0.023124647490129727,0.019593754835111568,0.02325679301585658,0.6210280528218649,-1.5212466063307548,-0.9301210540591401,-0.9192370378096164,1.1215883201751562,-0.6950579454484602,0.37447203381558575,0.9106090818875232,-0.08603925358985227,G2,Tipica
10,DURANGO,8,GUADALUPE VICTORIA,7,10.258921727038727,5.191345412851573,0.9905381880058292,-0.015592659031323309,0.01651457079850244,0.019851662821683075,0.5746424917691759,-1.97518241950816,-0.17895620185528074,-0.009092438108747304,1.071409877621096,-0.9373182226338642,-0.72151185351128,0.4293869111327782,-0.0652829675583958,G2,Tipica
10,DURANGO,29,SAN JUAN DEL RIO,18,9.18204377282107,4.613734365930451,0.9885790269898076,-0.01718734202810636,0.019699487364398447,0.023879860617798333,0.5817026374812279,-1.4741621304763983,-0.34886428403309944,0.8371020780528569,1.3912955974290555,-1.058590632838444,0.17195091351093905,0.6294489464795384,-0.12616870893746446,G2,Tipica
10,DURANGO,20,OTAEZ,13,8.214465160759186,0.7295279636708522,0.9731606270084996,-0.002968960863697706,0.025690460667561223,0.029851880111418594,0.524389891688486,0.2394208900800482,-2.3150578301714773,2.8727507321633863,1.6284464210341143,0.008457335497922462,-0.7590022442006839,0.6365039960448295,-0.08774078104902787,G2,Atípica en tercer ICE
10,DURANGO,19,EL ORO,25,9.161885151706779,1.5634697632390828,0.9890786649681362,-0.014788004136504653,0.018510806833347986,0.02200688712457516,0.4807761089791629,-1.7802363774821508,-0.3744030107257707,2.4499427894444223,1.3501536816102924,-1.5042728754881494,-0.1284043424962201,0.20182929157419174,-0.0952039353730653,G2,Tipica
10,DURANGO,11,INDE,15,8.366137716496281,1.5700012389619487,0.9892743742613704,-0.015120274914089347,0.015128161629777127,0.017842672036747418,0.4685024021746986,-2.224514024746904,-1.0722503018397165,2.0817897862508463,0.647037966243085,-1.3278309900662175,-0.3208831824127393,0.0738338896809268,-0.0654992920625058,G2,Tipica
11,GUANAJUATO,34,SANTA CATARINA,3,8.400434630806041,4.344688289900141,0.9884689734489874,0.0500354024073637,0.016194531000224076,0.01902665741705973,0.9518542769917676,-0.5292445202756119,-0.17469970916012828,0.3084865556274633,-1.1212866956459029,-0.16076881913295038,-0.12764822180780924,0.12729188150195872,0.011436730794008148,G1,Tipica
11,GUANAJUATO,40,TIERRA BLANCA,9,9.488577985599964,4.247722349510064,0.9866460846651032,0.04817078009681771,0.01601339461591669,0.018712102899772747,0.9402293473072608,-0.5311623417037882,0.3671646464131814,0.6297259809606682,-0.5381373961616772,0.1518583890438821,-0.337765639612702,0.13075205783279775,0.02297098778890863,G1,Tipica
11,GUANAJUATO,28,SALVATIERRA,26,11.33128367708103,7.188976655888989,0.989085530370566,0.0458262265476071,0.01433348555502356,0.016562819162787373,0.994031024514478,-0.9579711361934554,2.303152816278676,-0.05110223314273697,0.528199770011229,0.5469682463382647,0.4533135960745217,0.19152967697516127,0.048455758442384984,G3,Tipica
11,GUANAJUATO,7,CELAYA,32,12.843712401558154,8.093813327396713,0.9885011769825937,0.0588758737638585,0.018232433485450956,0.021390187314366725,0.9916213912614426,-0.28194333946118183,3.1782879761416503,-0.29424001856662385,1.3789701665773926,0.569077294843399,0.3316548517451937,0.0473924510468718,0.02588991699650723,G3,Tipica
11,GUANAJUATO,26,ROMITA,37,10.738958608308268,7.627882883665907,0.9888684902003588,0.07696978188781467,0.02295105182878685,0.027045651422838813,0.9918993896464358,0.5578329275651226,2.5627206001708296,0.17332672063065654,1.0765450237973206,0.021104360643976788,1.4459111514890068,-0.14134469082699838,-0.026218348654170318,G3,Tipica
11,GUANAJUATO,39,TARIMORO,18,10.343579504787346,7.627851284525013,0.9867569836104652,0.06065366619992486,0.018458144107121845,0.02155462470795181,0.9920428602317479,-0.06850106881192138,1.4442652486028806,-0.5028645210669799,0.3249388204952602,0.560061029667604,0.5411034372346952,0.10614181402021272,0.017632325314043903,G1,Tipica
11,GUANAJUATO,42,VALLE DE SANTIAGO,30,11.650598270095301,7.660108755261714,0.9901018147687856,0.07408932649470255,0.0215826834983912,0.02504035324649638,0.9964282220025408,0.2793571698249075,2.723689138130456,-0.2399740879893231,0.9239553861570934,0.017056978260471457,0.7055802101174073,-0.14904004779638902,0.02835760346140688,G3,Tipica
11,GUANAJUATO,15,GUANAJUATO,29,11.846464833506804,6.7682792028957195,0.9883248763171132,0.07414104882459313,0.023583390697468,0.028158237842818186,0.9951292576196402,0.6920701697773972,2.5436927101525293,0.12611325196420178,1.0463102509296285,-0.04099843810815547,0.3491960877125707,-0.047084662972570135,-0.034796508281067576,G3,Tipica
11,GUANAJUATO,9,COMONFORT,18,11.007501890493232,8.00864340822585,0.9901530328273652,0.05670193385650224,0.017087685286091468,0.02012510826726144,0.9895600382364216,-0.480146254398912,1.9460746642827955,-0.8242341634510195,0.32310594855883384,0.27314797142482306,0.3853505942449569,0.06803766446569333,0.019103579345916902,G1,Tipica
11,GUANAJUATO,12,CUERAMARO,11,10.057923905840546,6.923249560130545,0.9919770082582858,0.03945844838336154,0.012595413379228858,0.015498810405140378,0.99532768686398,-1.2945858585763603,1.3070894673937803,-0.6287352990865346,-0.5022719905458048,0.09330455759365262,0.1868873473412255,0.2703624053329035,-0.01463881508812966,G1,Tipica
11,GUANAJUATO,27,SALAMANCA,46,12.268032845652945,6.905493485422491,0.9886867952116184,0.05605240954886099,0.016861450878153574,0.01949928298090029,0.9939459616516291,-0.5528893484769248,3.5075019735827766,0.8874285090150047,1.4705487445237768,0.495236158683903,1.0607679086770971,0.026237574228808062,0.033179660336485166,G3,Tipica
11,GUANAJUATO,17,IRAPUATO,26,12.955737201175289,8.523049503388686,0.9883662106983824,0.06056839879123797,0.018781054962799987,0.02236564345933864,0.9927063500510782,-0.14492995184996948,2.9809932305722024,-0.7572351505452387,1.2921261403876214,0.5896913143841096,0.060226496065920426,0.05612717754716914,0.006093712720630818,G3,Tipica
11,GUANAJUATO,6,ATARJEA,4,8.34283980427146,3.6937802208780126,0.988811055801245,0.019417475728155338,0.006624409864524714,0.0075834205363402565,0.6681717444488922,-2.597253725081705,-0.7131544614446179,0.7712413044553813,-0.7419714648577567,0.06341892959112165,-0.34169154826560205,-0.3723536254208297,0.031704543995089665,G2,Tipica
11,GUANAJUATO,1,ABASOLO,33,11.119334578424354,7.552222894399038,0.9914172512748544,0.04095110247033591,0.012903406459152377,0.015377292110862013,0.9912832010574174,-1.335320274085743,2.684357567513292,0.045639090221456784,0.6167889023713669,0.3552322324464164,1.0211503535744002,0.19460430644368373,0.007698796570687394,G3,Tipica
11,GUANAJUATO,4,APASEO EL ALTO,26,10.816131643490086,7.934132759028629,0.9888553237582872,0.0742194238399172,0.02205350056069261,0.02583483255182033,0.9962469151872716,0.4387822859478943,2.14698382020546,-0.4413283108229962,0.7230282125576234,0.11862188741518642,0.8921105139256715,-0.0865533422106377,0.0008890302828098709,G3,Tipica
11,GUANAJUATO,19,JERECUARO,47,10.618224977338851,6.26610980271647,0.990562158843544,0.06695729351571474,0.019389225722659047,0.02199593801611328,0.9927533608758488,-0.1935101685966831,2.9865985152704946,1.1953032018716911,0.9639941649543428,-0.09231920411604062,1.7401451382425257,-0.1352427788704718,0.04336590964485285,G3,Tipica
11,GUANAJUATO,2,ACAMBARO,38,11.45073086137711,7.526959019614421,0.9891942837984048,0.05037836871108727,0.015215753351293038,0.017630783922317057,0.991548397611254,-0.8407922730856291,2.902387526881377,0.31770226571863,1.0221900027499498,0.5502815422656927,1.1192129116827627,0.10217783719063284,0.031678008666615166,G3,Tipica
11,GUANAJUATO,29,SAN DIEGO DE LA UNION,22,10.240102636097088,7.16332020169021,0.9889084121763064,0.06285107028996509,0.019554658681478224,0.02326365560922908,0.9898796951693676,0.003253743678107236,1.667804809098107,-0.22282445427060232,0.31768384068316685,0.10725934995550307,0.7384744370410973,0.0532481813445255,-0.020660689148241183,G3,Tipica
11,GUANAJUATO,13,DOCTOR MORA,10,9.817984128922188,7.2114113390145045,0.9861045742163738,0.08446045714960722,0.024538469990004787,0.027701165100428426,0.9924330333252386,1.0500734433578245,0.8461468614610939,-0.7103842393765373,0.03125822671482988,0.17603517795305704,0.29345295311738673,-0.15174215384705267,0.07539156840596373,G1,Tipica
11,GUANAJUATO,14,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,43,11.642847852964975,6.741253365073242,0.990006237402396,0.08265830005704508,0.024199105461092156,0.028534001246094755,0.9961505354763674,0.7249391147107508,3.2136725786025413,0.6987369730714009,1.3289084959351711,-0.2613602481615656,1.215106028627332,-0.2556302312661497,-0.02398194508821392,G3,Tipica
11,GUANAJUATO,37,SILAO DE LA VICTORIA,34,11.831909964297303,7.4384930536993386,0.9893946386020632,0.06729299684248909,0.021012283581728675,0.02508842269722269,0.9947498372669874,0.1804596842137188,2.8749739632564184,0.059024931510112136,1.155664348501802,0.0963372427791822,0.7665839501931209,-0.021111147061366776,-0.02761909612493588,G3,Tipica
11,GUANAJUATO,31,SAN FRANCISCO DEL RINCON,22,11.44101047109633,7.38611266370634,0.9885305833807421,0.058136626188202124,0.01777970799127772,0.021279574675911045,0.9954056605064324,-0.2674967830734392,2.152863262123262,-0.35284001707755913,0.5836239366564526,0.3905204095696185,0.2537774114314868,0.0934909900259959,-0.007954825041158544,G3,Tipica
11,GUANAJUATO,24,PUEBLO NUEVO,5,9.285911558823257,7.829924438128565,0.9900567528428996,0.04263341067285383,0.0126314019582822,0.014810776269774291,0.981696216280598,-1.1934308141849976,0.6717102308139328,-1.1568808613304091,-0.6705484871948919,0.4377271001261717,0.3656787189950737,0.2227303691240873,0.03320344498283166,G1,Tipica
11,GUANAJUATO,38,TARANDACUAO,5,9.232884336411077,7.4180064534816115,0.98513241306707,0.09636617000750347,0.027084807723002882,0.030874123474250274,0.9904844860722436,1.615003032227823,0.3616801647564661,-0.9874578314261648,-0.14290646831038686,0.1202795854729188,0.3319018116561967,-0.271469516886297,0.05140278193398192,G1,Tipica
11,GUANAJUATO,46,YURIRIA,31,11.04817202930662,6.307393012261787,0.988377508068408,0.05756703529768216,0.017068124214140484,0.019749474249733785,0.9901632451865432,-0.4237359884674107,2.3120806502507283,0.5533554766980829,0.6136007743373146,0.3390428097769229,0.6602160772299915,0.035613214204940354,0.03420957310130575,G3,Tipica
11,GUANAJUATO,16,HUANIMARO,10,9.733410722158611,7.828599768242475,0.9920162221506426,0.02752740560292326,0.008691224495904934,0.010549674658721135,0.9738957438476832,-2.018056024851716,1.1630532881827045,-0.9820465118533304,-0.5680422246701081,0.4490545051347421,0.4363759085823787,0.32692693316167704,0.019387149428266044,G1,Tipica
11,GUANAJUATO,23,PENJAMO,70,11.732101154723052,6.00287518774017,0.9860973098292858,0.032962200909302096,0.010924101412724095,0.0130874881643885,0.9475022520033616,-1.5968331571663603,4.000756348353075,2.5724317550782043,2.153872227235456,1.073537722568784,2.259108170226642,0.17475628754383,-0.02700878262118369,G3,Tipica
11,GUANAJUATO,8,MANUEL DOBLADO,32,10.35631323200413,4.746803147464305,0.986586016997048,0.034227658315249564,0.013570838691466441,0.016351773190678074,0.8240800034161564,-1.2570625974042575,1.4763359199664083,1.4401538445186142,0.8210537651818641,0.3240363459052442,0.5474186445218171,-0.021507365391366037,-0.035138025987017416,G3,Tipica
11,GUANAJUATO,11,CORTAZAR,16,11.216659993654583,7.163700667512238,0.9895491289492739,0.07080729241669306,0.021785813170015874,0.025735386745351592,0.9932969312892844,0.3758211985959855,1.8470717464223132,-0.6100697063433471,0.3669017522361866,-0.07722982314430357,0.02973982056467724,-0.039244177470719004,0.001975241315545473,G1,Tipica
11,GUANAJUATO,10,CORONEO,7,9.139703292376742,5.909959862588801,0.987613018546732,0.09161199625117153,0.02622372957443317,0.029754375569427036,0.9926074034022072,1.3201689783225683,0.4667977471202951,-0.3357658189924801,-0.454077177800955,-0.3619958058016783,0.18672095582052695,-0.2621024723283189,0.06399012642142866,G1,Tipica
11,GUANAJUATO,35,SANTA CRUZ DE JUVENTINO ROSAS,13,11.018907792853605,8.273653817855852,0.9893669204025456,0.06070404172099088,0.018176591360020276,0.02134118889679086,0.9928371881335548,-0.22880649386582855,1.7097450437236137,-1.1461250955772455,0.25407784746747,0.33830691760545906,0.16923141437758793,0.057812351837803436,0.02475669776875832,G1,Tipica
11,GUANAJUATO,44,VILLAGRAN,6,10.748088923518438,8.35885524993742,0.9866601810059512,0.058351335986355876,0.017567728995533202,0.020795507591217212,0.9925616487598694,-0.16046421618098491,1.129277384554456,-1.3626998390383156,0.09705143016130834,0.7240492667455091,-0.11715444102616873,0.1512991413004911,0.015415730834349928,G1,Tipica
11,GUANAJUATO,21,MOROLEON,7,10.678214720088496,8.126859112865262,0.9898413073331264,0.06620808254514188,0.02046733355798905,0.024109346210752933,0.9919810073644112,0.14671357781430772,1.3206578907928508,-1.382574352006692,0.014129263912337929,0.05063355848748546,-0.012072592295645414,0.031973597797262915,0.013541359182915515,G1,Tipica
11,GUANAJUATO,41,URIANGATO,6,10.802591432987462,7.525850044422053,0.9888008595541282,0.0777124813612841,0.023373965908695928,0.02757225237388191,0.9952758086190658,0.7479973119539448,1.2376266348377565,-1.181090580342831,0.046317979487184115,-0.07243063185576698,-0.24091417831766276,-0.07909454278344669,0.003840155447966913,G1,Tipica
11,GUANAJUATO,32,SAN JOSE ITURBIDE,23,11.011356862466915,7.681820496840021,0.9907144031037154,0.060541846902856335,0.01941316894508112,0.023153725449938063,0.9932959264442264,-0.14749404392438786,2.161863509452004,-0.5159685049689072,0.5169039959961109,-0.019046632470118674,0.5989140002766793,0.06643272962595337,-0.015959094335173073,G3,Tipica
11,GUANAJUATO,3,SAN MIGUEL DE ALLENDE,64,11.767397126164102,6.206466706037612,0.989694958248828,0.06384136986753328,0.019885791176665786,0.02394784121592732,0.9957592598480334,-0.10967880976881184,4.091028243529723,1.935952247670529,1.9321647622272604,0.024216270510359312,2.1131129944456553,-0.05418949447437407,-0.0670525790446018,G3,Tipica
11,GUANAJUATO,22,OCAMPO,10,9.805047479722875,7.15788068984519,0.987412050643798,0.07254867151902479,0.02193399432848047,0.025812611168606333,0.9936641573625876,0.5566849819624622,0.8979925070550008,-0.7061140802382051,-0.07403744337078956,0.11619840110180728,0.2857732620179449,-0.0011132563713424062,-0.0031402620858935358,G1,Tipica
11,GUANAJUATO,18,JARAL DEL PROGRESO,7,10.273221850688493,8.333276031654682,0.9878778631968334,0.08913387011814282,0.025387629493818124,0.028866034935286024,0.9965144474895374,1.1367003912287392,1.0984989665162948,-1.4365715582688328,0.10273018496279722,0.04985641121141028,0.22092854503288864,-0.22527011667198102,0.06918608516684559,G1,Tipica
11,GUANAJUATO,43,VICTORIA,13,9.634365505605258,3.446197973136056,0.9863645110253976,0.02639709833422891,0.008944576336532506,0.010639006852113452,0.7484784756666154,-1.9823617768470532,0.16767576473801324,1.2605996203988026,-0.16428250386536367,0.3760476271375258,-0.4758778822870834,-0.20410304122049136,0.010506655250893296,G2,Tipica
11,GUANAJUATO,45,XICHU,11,9.043340831280013,2.564426950746827,0.99080055846881,0.024331194770608886,0.009620366893552987,0.011559752041018084,0.9553999086906152,-1.834518144596404,0.4473411470882057,1.3871823431121664,-1.2299303797105028,-0.22624538853799436,-0.3775084880770721,0.35052783648574204,0.01812616603341114,G3,Tipica
11,GUANAJUATO,5,APASEO EL GRANDE,22,11.130463738627027,8.080455643198222,0.9899196937440208,0.08599719816607232,0.025565595216553653,0.03030768641252696,0.9959018995928092,1.024341245474224,2.1722762865589766,-0.7977496107794335,0.7405856505292895,-0.2521882086815435,0.6200174785738369,-0.21312042433139475,-0.028120701733506615,G1,Tipica
11,GUANAJUATO,25,PURISIMA DEL RINCON,14,10.917812024681648,6.731186481290663,0.9903174644801038,0.0623543235798355,0.019032513349412663,0.022735576784857832,0.9972012123428972,-0.10013371283686873,1.6734129222008352,-0.49066465757325,0.03444930226995923,-0.0724302444908847,-0.044999690962975104,0.039509179414109113,-0.005508221986467515,G1,Tipica
11,GUANAJUATO,36,SANTIAGO MARAVATIO,5,8.779865100863852,7.319419364942861,0.9884244659128574,0.04081959340483432,0.01191973969466377,0.01350135075957722,0.9781767161990124,-1.2460961493677734,0.3337160779726633,-0.8300866910233738,-0.8040475476904894,0.6276649893313587,0.4406317782795521,0.2483745775284097,0.0642453583868488,G1,Tipica
11,GUANAJUATO,20,LEON,42,13.944346946284575,7.830092314873843,0.9892676746147376,0.06886471462117219,0.02153565580966148,0.02566972766526744,0.9947015243132756,0.22516681038270864,4.077596274475074,0.11868334369571995,2.0133471256487976,0.27296579733020704,0.3657886312882997,-0.07464123960871677,-0.011399076045550054,G3,Tipica
11,GUANAJUATO,30,SAN FELIPE,48,11.31836937050793,6.2354368658046955,0.9878129016580092,0.0670953022918179,0.02028997648682097,0.023984147041354563,0.9960658513223662,0.12100989040849845,3.11602261160642,1.3044779497504444,1.37249530675523,0.2213758081073429,1.440722007317338,-0.04524527094098936,-0.0252170974614952,G3,Tipica
11,GUANAJUATO,33,SAN LUIS DE LA PAZ,33,11.41281779559385,5.260322356954017,0.9893738314628788,0.053542316828916116,0.016936459281472915,0.02038287543074211,0.991189126660496,-0.4946840026685186,2.516883211223449,1.0261933496497266,0.6151866121728943,0.058361499665993764,0.3937372168854151,0.0921318423570624,-0.020213722090915414,G3,Tipica
12,GUERRERO,40,JUAN R. ESCUDERO,16,9.800623917076889,7.351232816447705,0.9879359072931256,0.04330481036077706,0.013581497204966564,0.015626341906899717,0.9289501080116099,-1.0772756377465262,1.0731378871620123,-0.413751349855294,0.0561012286192961,0.5948708421569998,0.5727450962484486,0.10183922534959867,0.039833210126120594,G1,Tipica
12,GUERRERO,76,ACATEPEC,25,9.889185767825268,3.69987370876892,0.9666361267920788,0.011284366023799754,0.01739949627061731,0.02096467343475491,0.5875195896340663,-0.2795474901163172,-1.0034599474384178,2.3858603975281736,2.441545881775057,2.200717155756086,-0.29099639442096936,0.3197335158196756,-0.10744738164472398,G2,Tipica
12,GUERRERO,10,ATLIXTAC,22,9.76846934085804,4.63469326075845,0.9711149154030922,0.05493842067133543,0.018732783058980303,0.02181850701938017,0.8330118931043694,0.520046341002202,-0.14055230120731269,1.6241597701065693,1.2309626388676629,2.0605071530444325,0.0297868080525598,0.05052471191878551,-0.016830234294440187,G3,Tipica
12,GUERRERO,47,OMETEPEC,22,10.698310970126737,6.434636158985273,0.9879425303176692,0.0391917579967614,0.012396441782431572,0.014986465396407762,0.9552655265819384,-1.2222046822714885,1.6770648223837696,0.20145798725278066,0.26260195306451906,0.6230706440415811,0.3054004472719747,0.19322442298772194,-0.003893506624777988,G3,Tipica
12,GUERRERO,51,PUNGARABATO,10,10.26283891167827,7.561886294136901,0.9911354447180764,0.042693357597816194,0.013774467889430332,0.01620235422440486,0.9834318240161922,-1.1157897588389338,1.3101176803025247,-0.9362123620749784,-0.29743734833956714,0.22969298961819226,0.17296208909247907,0.22367996734662632,0.032323868760318994,G1,Tipica
12,GUERRERO,13,AZOYU,14,9.26926943950547,7.248663663162806,0.988250913710924,0.005498151483552943,0.0033809130874877416,0.004153657062637497,0.2615100276715344,-3.806825610769163,-0.5266156487814856,-0.2614689754507832,1.3736375964298526,0.4324778698105597,0.3864138133839061,-1.2801971315721588,-0.032871320768644234,G2,Tipica
12,GUERRERO,4,ALCOZAUCA DE GUERRERO,17,9.543593145970423,6.3812467156304225,0.9816226199495691,0.07115443659809641,0.021287092843900585,0.02495629064186053,0.9739136295186082,0.7115907688764248,0.6465013570421884,0.197713986363014,0.3242867009080376,0.8344547387175345,0.4928557701431475,0.035166074332429034,-0.009958172367214923,G1,Tipica
12,GUERRERO,5,ALPOYECA,3,8.562931083090092,7.209442610913918,0.9843081069171352,0.04366899302093719,0.013533089766483396,0.014903026324791159,0.8758782260951038,-0.9422172299430506,-0.3168728972846587,-0.7076557609658969,-0.3872689801429415,0.9419021771599592,0.3097034544933764,0.04204877859123278,0.0807932986743036,G1,Tipica
12,GUERRERO,7,ARCELIA,38,10.039546996943224,4.481939465900367,0.9897947277680852,0.04144889333272735,0.01315526280601964,0.01452128463710066,0.9594579362578686,-1.2923656561163068,2.115804526543656,1.7130135471492065,0.2580978873136682,0.10391254761682583,1.0530488123439825,0.09283087617896173,0.07605458949775676,G3,Tipica
12,GUERRERO,8,ATENANGO DEL RIO,8,8.764521909518802,7.17452976523868,0.9902474841554632,0.04317367220593027,0.012935565885742236,0.015534932316481441,0.9508657884806424,-1.177809544339875,0.4994666619230495,-0.7234681509644781,-0.6906225040251508,0.22986429257497135,0.6023028573549382,0.137426517549524,-0.0061725772424221295,G1,Tipica
12,GUERRERO,9,ATLAMAJALCINGO DEL MONTE,8,8.32579052588609,6.615473598072368,0.98097394149592,0.04267676767676768,0.01323243165642332,0.015316183375093474,0.7727988244725672,-0.92816899709998,-0.6491906309627575,-0.07686214611001356,0.10655298250313236,1.1954875080834086,0.4560439200402573,-0.16759281799461465,0.004597559492326947,G2,Tipica
12,GUERRERO,11,ATOYAC DE ALVAREZ,44,10.676161923297924,5.190179678462662,0.9823969249968572,0.03402091390918206,0.011373428181783949,0.012528852514448649,0.8648105466212035,-1.393799931141087,2.0125912347843387,1.9698200030104709,1.3211050512487441,1.2696322931780388,1.0773806633449368,0.04574383711645666,0.057556036861994536,G3,Tipica
12,GUERRERO,12,AYUTLA DE LOS LIBRES,49,10.665880905832887,4.75963642018862,0.9908794031040112,0.030431229267823663,0.00933522161929978,0.011217361697554691,0.9619195294369834,-1.9687743431710196,2.935133009020056,2.0528826022712683,0.6547490474764529,0.2841562168297673,1.4187773267197925,0.16243281185817066,-0.002387901508563365,G3,Tipica
12,GUERRERO,14,BENITO JUAREZ,8,9.384209641955154,6.515305706773817,0.9829610513145094,0.0322720569098638,0.01217656151301205,0.013734391600697577,0.6769675972340349,-1.4636412123316247,-0.3296296946948794,-0.15275470812391415,0.5212808084484154,0.9245279412877586,-0.036220936956919435,-0.3068721384090963,0.036552994421854036,G2,Tipica
12,GUERRERO,2,AHUACUOTZINGO,26,9.809945808127765,5.36114897414866,0.9789277090695284,0.028226261713898613,0.00954372842766392,0.011449456686095049,0.7068601948912672,-1.6148284062976626,0.3683470831328854,1.3102342544249854,1.1069360323824449,1.5927531154685175,0.4125880229338171,-0.2042016790234258,-0.026048044147962714,G3,Tipica
12,GUERRERO,3,AJUCHITLAN DEL PROGRESO,34,10.152415802824065,4.016945254073376,0.988567569511932,0.04980356850548371,0.016158941340010304,0.017568859720692387,0.9516432377426216,-0.7452505679536203,1.8579772994090296,1.7349728120750805,0.2645807015638114,0.0031637940547974953,0.6886022539407672,0.02255783621855427,0.10581761951114477,G3,Tipica
12,GUERRERO,42,MALINALTEPEC,14,9.818637474619734,7.377336407388878,0.9774104790674908,0.06596658157345092,0.02354306098667042,0.028471923959068658,0.9422656965845068,1.1645785228022478,0.2845335880057674,-0.23434853030696326,0.9294084720776178,1.2806308212789772,0.3444312235689436,0.24049137925730585,-0.0893334857004419,G1,Tipica
