EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,TCE_municipal
12,GUERRERO,45,MOCHITLAN,-1.3100869881838677,0.19364971898229152,1.4963607354960418,-0.6446703802378242,0.7007381485680957,-0.1990619378025818,0.00667044582728401,0.1362448971017472,G3
12,GUERRERO,62,TIXTLA DE GUERRERO,-0.19238390957617854,0.8792908189894804,-0.5079100687917575,0.2088881502715208,0.8783949829521114,0.02406766344617812,0.13013786665724753,0.040263739759470514,G1
12,GUERRERO,75,ZITLALA,-2.359540915684688,-0.580040331659945,0.9566403541908086,1.2814246093195019,1.5740315129434579,-0.15252518641614807,-0.09445162942510928,-0.01614071363373772,G2
12,GUERRERO,77,JOSE JOAQUIN DE HERRERA,0.091221266949386,-1.1949627530735891,0.7918562131688901,0.9806539555298616,2.7147209456506496,-0.3754700563257906,-0.014834143095223188,-0.044805836729637394,G1
12,GUERRERO,79,COCHOAPA EL GRANDE,-1.7649084809025115,-0.295312862636331,1.2441339484987028,0.5294437888446174,2.221391295769157,-0.26483248987231256,0.43268050275291453,-0.0029499992914855284,G2
12,GUERRERO,26,CUETZALA DEL PROGRESO,-2.0858729868836123,0.2069381928256704,0.7619734124154164,-0.9749710755305844,0.0507654830840423,0.00013002812862939213,0.009220205672909643,0.052396427090538086,G2
12,GUERRERO,80,MARQUELIA,-2.7452825559592555,-0.5246581124023459,-0.6542503587315054,0.6400241528041027,0.5870614677918373,0.10449023498750733,-0.13631227735676546,-0.037842434592615,G2
12,GUERRERO,81,JUCHITAN,-2.0877480778444903,-0.6478869729298438,0.1447187633976872,0.3928212010819547,-0.2935195368306183,0.08404750525853785,0.5620961075905722,-0.06883417544458473,G2
12,GUERRERO,48,PEDRO ASCENCIO ALQUISIRAS,-1.7370592251268424,0.2277232474238248,2.3434778242388985,-0.2639970778265097,1.029793112242775,0.555477016190421,0.30083218964141273,0.0012876992549200968,G3
12,GUERRERO,55,SAN MIGUEL TOTOLAPAN,-1.1775831805536503,1.1881939885577717,2.919964544176447,0.3784259907071973,0.09785127301129158,0.5703328782152471,0.027593031164183674,0.10761563119636927,G3
12,GUERRERO,56,TAXCO DE ALARCON,-1.7920353941838618,3.2146370311563133,1.597535934328551,1.0633869189425265,0.8210814040574111,1.45857574465214,0.2255425507636461,0.052326337710469226,G3
12,GUERRERO,58,TECPAN DE GALEANA,-0.9083785098205528,2.0261629777581884,2.4329511263742654,0.5987037054516021,0.8031767400432158,0.44878196094260103,0.2299444917112853,-0.026393819347475044,G3
12,GUERRERO,60,TEPECOACUILCO DE TRUJANO,-0.848020652430972,1.6560614715029018,0.05872627188483255,0.2120758695151199,0.3626596351552416,0.8070045734137187,0.09265346138393908,0.07479691487647082,G3
12,GUERRERO,61,TETIPAC,-1.4442531706476067,1.0992660393479965,1.3329006508940258,-0.27829199969635005,0.5155375352577197,0.7463295087129554,0.1774919419396331,0.07641553675605556,G3
12,GUERRERO,31,FLORENCIO VILLARREAL,-0.8329815950988197,0.6172089535113917,-0.2100473108532705,0.06603280898157529,0.9859879491653184,0.32688610947533736,0.2209500684426597,0.0007530735523399959,G1
12,GUERRERO,32,GENERAL CANUTO A. NERI,-3.978649784108789,-1.363745199988102,1.9256411868028351,1.4825764508470585,-0.5754143770365591,0.060436389863516585,-1.3976236890620448,-0.01840063014938268,G2
12,GUERRERO,33,GENERAL HELIODORO CASTILLO,-1.9048370312367808,1.6321760882662837,2.96186534979062,1.0357954965126084,0.7349384737154643,1.0001138949086663,-0.23771424959539805,-0.020140289839518592,G3
12,GUERRERO,34,HUAMUXTITLAN,-0.8510984151099595,0.2521333634161929,-0.4447539621941081,0.05584052008673024,0.6241176405644818,0.2476063028306662,0.11513254918570445,-0.0006401473531128282,G1
12,GUERRERO,35,HUITZUCO DE LOS FIGUEROA,-0.7375251324182059,1.5432795151369954,-0.18529784037909547,0.051609273980187366,0.4098319715459234,0.4735312900630691,0.12969040183230598,0.03763472817496747,G3
12,GUERRERO,78,ILIATENCO,-1.1002164172969782,-1.7710116484034188,0.44320334082594137,1.138715625192707,2.332419333051891,-0.34979081080508456,0.5901317920952288,-0.011881497046293205,G2
12,GUERRERO,36,IGUALA DE LA INDEPENDENCIA,-0.7785510361702204,1.9100464077968995,-0.6832118875640525,0.2199222919703539,0.5127366402303147,-0.2587156874368208,0.15442418175517975,0.05849344944902472,G1
12,GUERRERO,37,IGUALAPA,-0.7985662794756833,0.2034585448176408,-0.5273705956059298,-0.17921276439509584,1.1447306800114032,0.4917436088920525,0.14791075372855084,-0.003349243409411395,G1
12,GUERRERO,38,IXCATEOPAN DE CUAUHTEMOC,-2.6243988635757582,-0.2208345271490486,0.2949912405268753,-0.3744888752710211,-0.0606764196369708,0.17357689896090495,-0.23064375671502346,0.009264157544059045,G2
12,GUERRERO,39,ZIHUATANEJO DE AZUETA,-2.0148932328076232,1.8850726592507758,0.2826012510603756,-0.04043323788614794,0.6309970928921452,-0.3856666442962816,0.22469866418046386,0.12651801712456368,G3
12,GUERRERO,6,APAXTLA,-3.0089057653595948,-0.5174645309951607,1.2389577256307964,0.5583029515308922,-0.5799807169413932,-0.12760038149638,-1.1746052274652892,-0.043910099317857464,G2
12,GUERRERO,52,QUECHULTENANGO,-0.1886215537241236,1.5487494242287885,2.1404268267229813,0.6202800619682161,0.4658347053732076,0.6822590055236293,-0.11303945785710034,0.018947093060864676,G3
12,GUERRERO,57,TECOANAPA,-3.355024338793267,1.0631325700415364,1.2737759860714528,1.6597633970325891,0.2455928373711041,0.7608608430798603,-1.0362208189076434,-0.03355340793158887,G3
12,GUERRERO,70,XALPATLAHUAC,-2.0338531626999936,0.27390925717838865,-0.11550163704025206,0.06253102617185448,0.7184840427045228,0.4466224470184197,-0.07804720281164315,-0.01491333002255594,G2
12,GUERRERO,72,XOCHISTLAHUACA,-1.1804992865758217,0.292599067902245,0.5420461346260229,-0.09138120729347302,0.8082529015668787,-0.41438034407096985,0.012401671696469382,-0.018346952085914317,G1
12,GUERRERO,17,COCULA,-0.5479247006875189,0.7340886426845625,0.6258389719100345,-0.5416151828282102,0.010943327928829613,0.10837467876369017,-0.01835869478264097,0.028808534226263876,G1
12,GUERRERO,29,CHILPANCINGO DE LOS BRAVO,-0.8490805238673294,2.369568976195428,-0.4198685356382135,0.5801730580147659,0.5935345619220207,-0.20648348585168186,0.1652482531475378,0.03203931040561905,G3
12,GUERRERO,1,ACAPULCO DE JUAREZ,-2.2179234203749383,4.094701771896958,1.1183292551616644,1.8946568237958783,1.3894276382289832,1.0088000620356194,0.2411893651265217,0.0806253349496209,G3
12,GUERRERO,69,LA UNION DE ISIDORO MONTES DE OCA,-2.055421769469405,1.2866107001607927,1.86487468162888,-0.030432112602237767,0.3451548020826506,0.23896606900574865,0.008031800009883275,0.08710992483470137,G3
12,GUERRERO,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,-2.8378024850625208,1.0841820127619697,2.695403564371959,-0.7229363229134281,-0.3909149397455367,0.2679455066448687,0.17047592181849014,0.020175267896852464,G3
12,GUERRERO,73,ZAPOTITLAN TABLAS,0.6853839511065293,-0.9323301422305978,1.142562252266671,0.36588359715143576,1.0809260962458265,-0.38553808130205625,0.13851969810929216,-0.02236744779030717,G1
12,GUERRERO,74,ZIRANDARO,-1.5803502894484467,0.9515691632857474,1.7497291156624972,-0.7202989049314488,0.01877843973725149,-0.0847167821324755,0.11609364554902088,0.16336640679389847,G3
12,GUERRERO,50,PILCAYA,-1.7970975479139382,0.3388617218429134,0.8032089545263594,-0.4585241982063401,0.6787671794124579,0.118779519637838,0.10250066810727,0.002649539795481001,G2
12,GUERRERO,54,SAN MARCOS,-2.3736849142646963,1.4466534959769,1.3636158109555596,1.244373123026219,0.5427750103472596,0.7128058872151452,-0.4265386449414573,0.00031865768211132984,G3
12,GUERRERO,25,CUAUTEPEC,-1.2747474204576283,0.8218156746353521,-0.6746019091166997,-0.4194559803565959,0.5518452211546414,0.554721634976112,0.3028736447939669,-0.021415279955076184,G1
13,HIDALGO,76,TULANCINGO DE BRAVO,-0.3447343892620842,1.5509452384816562,-0.7883960752501055,0.1051192692579662,0.3517082726936346,-0.8054471937009356,0.13760166953953118,0.003162576095599416,G1
13,HIDALGO,29,HUICHAPAN,0.3456138158581444,2.0594057592562023,1.0920363934797956,0.14276207317730985,-0.7078881760803688,0.5012486560032916,-0.17082010508323356,0.026614514241828813,G3
13,HIDALGO,30,IXMIQUILPAN,-0.09906822644235756,2.851251637728725,1.598562547610168,0.9896425513199612,0.014299557880289597,1.0526977199673495,-0.016979534580944016,-0.017812110914941004,G3
13,HIDALGO,13,CALNALI,-0.18491886237376215,0.7016739648275109,0.6722363683150437,-0.4357124582999304,-0.12031003417392935,0.06230430144598645,0.1205752323758132,-0.006049090426821864,G1
13,HIDALGO,14,CARDONAL,0.14992715171946416,0.8802451076065416,1.208297803071009,-0.5475345288799763,-0.5003940651516248,-0.13508973289784212,0.04447133981349844,-0.005226004194177942,G3
13,HIDALGO,15,CUAUTEPEC DE HINOJOSA,-0.6010433345974862,1.3322948413432198,0.33014581084774897,-0.21705987160184168,0.1411768083454956,-0.3402438683596433,0.16725261660291754,0.023857878281098185,G3
13,HIDALGO,26,HUAZALINGO,-0.4576037305634579,0.3377307049652968,0.3625661129543553,-0.6192636297814731,-0.00873881790372653,-0.02100723179307369,0.2612763039795661,-0.043956970850515656,G1
13,HIDALGO,27,HUEHUETLA,-0.2339079188749971,0.7082659019402796,0.8084898324932944,-0.20743032488198831,0.18232492521848886,-0.07375648509810437,0.016778439762940883,0.03156340251186015,G1
13,HIDALGO,20,ELOXOCHITLAN,0.7576145464430609,-0.44425579749349775,1.284910410491554,-1.1171345133385748,-0.6242768402836499,-0.03993739074358039,-0.047482177976297744,0.14916483616957335,G1
13,HIDALGO,1,ACATLAN,-0.12539834046232326,0.8479292042012145,0.13197151903195886,-0.5634167496092705,-0.2018723803480877,-0.10607118551473957,0.03627535733697945,0.003802141553260735,G1
13,HIDALGO,2,ACAXOCHITLAN,0.7425730820479463,1.4007357617144243,0.4783960604363463,0.11605782136487673,-0.4203237184375136,0.11465679538191705,-0.01826925693053438,-0.07325388389389109,G3
13,HIDALGO,3,ACTOPAN,-0.751137313353852,1.7235908434262452,0.5097599273975435,-0.08849403267446401,-0.05617898933896538,-0.008368747561947141,0.17233489069583444,-0.0046746842190126744,G3
13,HIDALGO,4,AGUA BLANCA DE ITURBIDE,0.7862408971602852,0.1680865369525319,0.6390432369213834,-0.35249472883378485,-0.19910055221059605,0.09749269899087197,0.07208035473746621,-0.061892139049927575,G1
13,HIDALGO,5,AJACUBA,0.5193996438967636,0.33293288866628296,0.13588900733312606,-0.7666014995010738,-0.4298688589790396,-0.5420900849881614,0.05690689266145953,-0.013574194755688263,G1
13,HIDALGO,6,ALFAJAYUCAN,-0.4811528436496762,1.1426645050807105,1.3543018770532007,-0.4511882551411011,-0.22040237034681626,0.1544195461770018,0.12311007065015543,0.022292256339757517,G3
13,HIDALGO,7,ALMOLOYA,-0.4035007447992861,0.6512219933432304,0.3471949321662404,-0.769408966139798,-0.22350562935343654,0.1369688960383509,0.15322641068696316,-0.010003127031853444,G1
13,HIDALGO,8,APAN,-0.3804326161867826,1.2941006812774485,-0.3019434006368197,-0.10030773200930723,0.2488782425221364,0.015582657477541787,0.17160216060219996,0.009710400537724356,G1
13,HIDALGO,49,PROGRESO DE OBREGON,0.6430285685538966,0.42698858908960413,-0.3922367863161374,-0.5230392843866383,-0.13102258326109575,-0.4779376462430294,0.0499952384551059,-0.017173151785643832,G1
13,HIDALGO,50,SAN AGUSTIN METZQUITITLAN,-1.5234787757941757,0.6528431127654744,0.9922256963423872,-1.107771296210424,-0.4151903370996082,0.02760027561003873,0.0707256159601328,0.00031579387029847085,G3
13,HIDALGO,42,MOLANGO DE ESCAMILLA,-0.7112439706643413,0.6134750459330758,0.8900480867184318,-0.9220931268138128,-0.14652706419352635,0.07271530635470225,-0.0042111593025368575,0.04272559296635535,G1
13,HIDALGO,24,HUASCA DE OCAMPO,0.4052937081172209,0.9141296343788884,0.9463081197751342,-0.34481262661736034,-0.4528648830176867,0.09227455242540156,-0.013032779600896684,-0.020031142003354815,G1
13,HIDALGO,25,HUAUTLA,-0.9101245233091771,1.1657782976897375,1.2335197763222818,-0.06459582104729304,0.034374770769262084,0.4008282609936704,0.26671631317037103,0.002310931365142718,G3
13,HIDALGO,45,OMITLAN DE JUAREZ,-0.531426156315156,0.32611332913997393,0.41518508159697204,-0.8303175273163542,0.08993141622621015,0.06557229206755555,0.11490105572262076,0.003004486113699144,G1
13,HIDALGO,46,PACULA,0.5006171063764037,0.08235765240139371,1.007172345426666,-1.0771710311718288,-0.826852403889713,0.019990480869899917,-0.09785754864937476,-0.05088166336832264,G1
13,HIDALGO,48,PISAFLORES,-0.8029244169832978,1.0573787502718135,0.9109526264470108,-0.4868909617632939,-0.10707330834430748,0.299483835803985,0.14869242286017012,-0.029275357962760595,G3
13,HIDALGO,78,XOCHIATIPAN,1.0980306125763035,0.5290089020374024,0.45283471832218103,-0.12571309073369602,-0.5178078630961996,-0.002198592911008266,0.06200834722502128,-0.049161056737557336,G1
13,HIDALGO,79,XOCHICOATLAN,-2.10456157364291,0.13456604987168402,0.8346710388484124,-1.3496834030215423,0.061756572795300675,-0.20113829908302364,0.2989301761092942,0.025320503954952542,G2
13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,0.4556503158505594,0.6750638979666189,-0.6053728722255238,-0.2759363281289241,0.13764014518510392,-0.3853257689918732,0.04426520329605632,-0.03899430365843344,G1
13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,1.9189283228989944,1.3468417610583292,-0.01757110202101456,0.40680823598953797,-0.5902488194588418,-0.41109782536474015,-0.15551425451741865,-0.060557908553092676,G1
13,HIDALGO,84,ZIMAPAN,0.7808004265260102,2.876067979491518,2.7587477700257446,1.0700110261326257,-0.4160147462793831,1.6966293924557123,-0.3148802668270257,-0.011972718808760791,G3
13,HIDALGO,10,ATLAPEXCO,0.223696889574084,0.6808113698418751,0.5798668640648702,-0.09983655338070556,0.10801386074254626,0.11342192548445895,0.19899349100829294,-0.038707803193751736,G1
13,HIDALGO,51,SAN AGUSTIN TLAXIACA,0.6636475700956002,0.69133141943783,0.2548364169054343,-0.1880934423552156,-0.06728510741218355,-0.4189714237950536,0.07886279057059183,-0.021172171762479982,G1
13,HIDALGO,43,NICOLAS FLORES,0.3575788490048562,0.7243607957108256,1.4994753411075774,-0.6442122225636966,-0.8552104828292574,0.5758303148156065,0.02691659708354524,-0.029863491654955724,G3
13,HIDALGO,39,MINERAL DEL MONTE,-0.9971343283865968,0.4785448611549226,-0.2598195233748036,-0.9582029430728118,0.12246656158853225,-0.17504112829734464,0.2429894058819353,0.0549191289649014,G1
13,HIDALGO,83,ZEMPOALA,1.7101299154213838,1.0976006664466171,-0.3227547070935567,0.4240038226644589,-0.1802451381686869,0.012860521165311408,-0.07308483907668054,-0.06890924213133692,G1
13,HIDALGO,40,MINERAL DE LA REFORMA,1.136556005129177,1.2366448701375439,-1.6564520322418268,0.424569707443184,0.3093611638672236,-0.8052372158743555,0.008243855532320762,-0.04092038941039915,G1
13,HIDALGO,47,PACHUCA DE SOTO,-0.6099591339675624,1.5998484423542172,-1.4055359235026983,0.1919190846291831,0.6844732410289561,-1.1453917879197373,0.2641409409891671,0.03645116554915752,G1
13,HIDALGO,80,YAHUALICA,0.3738532328554777,0.9659988298774976,0.3275205173389477,-0.28189288346319785,-0.3424694067153096,0.08456107256700165,0.026129812628735632,-0.019939247005674215,G1
13,HIDALGO,72,TLANCHINOL,-0.09868024252526196,1.4166741053294032,1.0808397584934513,-0.006095874723781966,-0.2848049817718625,0.20123223102780494,0.07686354108403938,-0.04674487975697349,G3
13,HIDALGO,70,TLAHUILTEPA,-1.4588792196954126,0.5704857865478907,1.5794345004752712,-1.0066062415727175,-0.17821769475523636,-0.01930646736827494,0.33783744167521035,-0.02560622707899047,G3
13,HIDALGO,75,TULA DE ALLENDE,-0.1281737304136788,1.922449803033829,-0.05534037207706663,0.2667697375664384,-0.10040585946908692,-0.17195542747640435,0.10588783132478674,-0.011906936032240559,G3
13,HIDALGO,57,SINGUILUCAN,0.4999642648885049,0.50805037829679,0.42158594895357576,-0.5423995633040954,-0.2308580331732089,-0.19145349759594985,-0.005230023011293572,0.02155039655950098,G1
13,HIDALGO,9,ATITALAQUIA,0.5834910105066341,0.6756622225070692,-1.3726764847608088,-0.4335461086872284,-0.2642614559708226,-0.20466176379764545,-0.04105397225111322,0.01583611746543761,G1
13,HIDALGO,16,CHAPANTONGO,0.4124899158718071,0.4789636169595789,0.5833615728665652,-0.8419142027582754,-0.7511276087578269,-0.2481883186131536,0.014536345801242453,-0.017323070800011726,G1
13,HIDALGO,17,CHAPULHUACAN,0.11544677774862824,1.2770755995370342,1.0699772944377364,-0.13498210615843434,-0.2238944113991953,0.4175956008392401,-0.017845413785267824,0.015059345748665897,G3
13,HIDALGO,18,CHILCUAUTLA,0.6294328016131161,0.8733413167758844,0.2662216562633421,-0.3920343911393457,-0.40819013963490747,0.15069210340215886,-0.09071989236150976,-0.031322566256789884,G1
13,HIDALGO,12,ATOTONILCO DE TULA,2.0063413252739744,1.0756644430852171,-0.7487237664616923,0.2694907519487693,-0.5240542143805405,-0.07352113502697065,-0.222068022110366,-0.08187732452469397,G1
13,HIDALGO,19,EL ARENAL,-0.28423068677603586,0.7550227044209005,0.07800632418359073,-0.780517831727592,-0.3455315343213946,-0.14628033421329464,0.09532269137542944,-0.011996211699264516,G1
13,HIDALGO,21,EMILIANO ZAPATA,0.4901652054259419,0.3371340961806674,-1.1205481279005878,-0.3026905902045244,0.3682087375921216,0.19214176686105774,0.095493141577096,-0.04325984924953279,G1
13,HIDALGO,31,JACALA DE LEDEZMA,0.5112168453694211,0.9303078500718894,1.335730150440788,-0.4844280742371251,-0.6891424042333298,0.29463952781104896,-0.1948156459328203,0.051766621810671785,G3
13,HIDALGO,32,JALTOCAN,0.5250768021976392,0.4748298423833552,-0.10112430055843914,-0.5325394179274635,-0.5211322391678834,0.2841695401064137,-0.05413973051651379,0.011336599368500849,G1
13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,0.557430218114771,1.0417122912511665,-0.17267518894012587,0.01899638690376589,-0.041284517261007264,-0.18667393362897952,0.09470447645580334,-0.03056350610012312,G1
13,HIDALGO,44,NOPALA DE VILLAGRAN,0.4358042560456664,0.6476010869092165,0.5425452620596607,-0.8189218163991039,-0.7205343995748957,-0.21962938739245472,-0.08434176484850105,0.04036217020121115,G1
13,HIDALGO,61,TEPEAPULCO,-0.8442726619596299,1.3326052296285025,-0.6968704314142933,-0.2286146842504232,0.19897114815346265,-0.22095110172812246,0.2357335133524565,-0.00898950351935124,G1
13,HIDALGO,64,TEPETITLAN,1.0870820144934965,0.1901028192303235,0.4553189611258991,-0.6299630780616257,-0.4930561170010039,-0.1520798750747945,-0.035975111927737814,-0.064260457183269,G1
13,HIDALGO,65,TETEPANGO,1.2737103504896528,0.2589012746871634,-0.9409978441932038,-0.4577533844749892,-0.33878104148310506,0.12935747252728266,-0.1279840372254778,-0.043087178867210085,G1
13,HIDALGO,66,TEZONTEPEC DE ALDAMA,0.26249810100664506,1.0865428893712334,-0.5162487167676746,-0.34076143640303225,-0.3401241654192255,-0.4548302801035367,0.022008142554153724,-0.006925764438960481,G1
13,HIDALGO,69,TLAHUELILPAN,-0.30930733665579363,0.3987642878110017,-1.2745641897122513,-0.4677476201174873,0.3120017464036133,0.03086021615553062,0.1923990143758789,-0.02954334978959207,G1
13,HIDALGO,77,VILLA DE TEZONTEPEC,1.2038411911694376,0.19011092290264547,-0.4878910712399666,-0.5040832455156713,-0.18006361119941475,-0.032273692095183465,-0.1450484679298962,-0.031234198814381314,G1
13,HIDALGO,71,TLANALAPA,-1.0840580704671758,0.3643596054688622,-0.3807462201598557,-1.0439244955770777,0.05184481036762211,-0.07562828838747979,0.26621886830226826,0.03182929691889302,G1
13,HIDALGO,73,TLAXCOAPAN,-0.03717915554690646,0.83851680464754,-1.5004836197805966,-0.4838334951137125,-0.2900506115760793,-0.08874570687013007,0.06446837983518604,-0.01862692193366362,G1
13,HIDALGO,74,TOLCAYUCA,1.1652034890612244,0.21660311665816112,-0.5342332993354401,-0.20233420585838133,0.12602281169516655,-0.06905893277662316,0.021642012539841413,-0.0888302588711899,G1
13,HIDALGO,23,FRANCISCO I. MADERO,-0.005493343513698804,0.8359447030331609,-0.2289179127010701,-0.3290746690165407,-0.03288793644044245,-0.3783970368080907,0.1718181924694379,-0.008156607456007351,G1
13,HIDALGO,22,EPAZOYUCAN,0.18235553104429567,0.5432324278744975,-0.07035585460948894,-0.4279697968675251,0.19783611434445392,0.08742625621316003,0.08952432105754758,-0.025001681276344632,G1
13,HIDALGO,68,TIZAYUCA,1.8272529588775903,1.2602220952371783,-1.4960170076279644,0.5775962870836121,0.14945086364150814,-0.5650934513705154,-0.17102875276674462,-0.0572346710514238,G1
13,HIDALGO,82,ZAPOTLAN DE JUAREZ,1.2052420633695042,0.2178915413617224,-1.1742845291024804,-0.13952770579932594,0.1770684232756766,-0.15720194677581098,0.07730449035553658,-0.0636639549973069,G1
13,HIDALGO,38,MINERAL DEL CHICO,-0.6113518183868032,0.4568202792808381,0.9553552890410916,-0.953083270790935,-0.2599598929518747,0.03382608339856149,0.2113535176822356,-0.03815262190190465,G1
13,HIDALGO,28,HUEJUTLA DE REYES,0.019479812814609438,2.5346017283531617,0.6538967742812976,0.8508736179020648,-0.06091050526201055,0.5834600675681532,0.025078983261115864,-0.004616099079113316,G3
13,HIDALGO,52,SAN BARTOLO TUTOTEPEC,-0.3868533751814914,0.5077622483171964,1.1948782225469872,-0.3572487635311671,0.1765941027923072,-0.1537518368945434,0.004541168296567441,-0.019426119557683343,G3
13,HIDALGO,53,SAN FELIPE ORIZATLAN,-0.3744295253017709,1.2506600389939997,0.5149823893641472,-0.14970194344223522,0.02792494898130014,-0.010071741645052527,0.1247642363710488,-0.007085441926278698,G3
13,HIDALGO,54,SAN SALVADOR,-0.8493102134065958,1.6298133657848484,0.5693898646549251,-0.20200242711877628,0.00534836227133423,0.3764091625814643,0.12681525168136915,0.014758449886665059,G3
13,HIDALGO,55,SANTIAGO DE ANAYA,-0.3304904000671016,1.0664721931905703,0.8762213011951059,-0.6295834026412803,-0.4395832843982059,0.1584907898604325,0.03331855535061224,-0.006507928041717121,G3
13,HIDALGO,58,TASQUILLO,0.6178132939295621,0.7349582377963889,0.9058837693769962,-0.22234710414912293,0.10639000018348586,0.04022949809490583,-0.017934486988299497,0.003990278177607632,G1
13,HIDALGO,59,TECOZAUTLA,-0.3577229180300823,1.5806141828547378,0.8283936714083885,-0.14989928803239513,-0.3470382064640584,0.21059866307703776,0.10275775771890283,-0.004811052041636185,G3
13,HIDALGO,60,TENANGO DE DORIA,-0.3428163248622308,0.5488456197594964,0.6876977258936604,-0.5098500029139136,0.0776421210037293,-0.0943956486128541,0.10081853595966353,-0.006678585767811677,G1
13,HIDALGO,33,JUAREZ HIDALGO,-1.5927852347014153,-1.2060979148436877,1.264155763913287,-0.8904434093647564,0.7742411606084745,-0.34505699980911564,0.3514437702231087,-0.01907040359577247,G2
13,HIDALGO,34,LA MISION,0.7128018327248492,0.3432496017514316,0.8563776514613216,-0.7493230982348099,-0.5278268795941614,-0.12193150762334876,-0.08894860836091517,-6.564372761826384e-05,G1
13,HIDALGO,35,LOLOTLA,-0.4318927654299337,0.2010110710405484,0.6976528169101791,-1.029793024565822,-0.3547475606770197,-0.21561126263364772,0.13282339497339118,0.032047382302270305,G1
13,HIDALGO,36,METEPEC,0.5000755202687578,0.4115799451877025,0.3099203203539067,-0.651484148162188,-0.629741469986722,-0.08026810460239271,0.028267127056685874,0.00015599608182129734,G1
13,HIDALGO,37,METZTITLAN,-1.3045791574426453,1.3569385196788672,1.633863834616083,-0.5130015536791082,-0.3163778674131087,0.17539279925938944,0.2408533353488575,-0.021153433927614138,G3
13,HIDALGO,62,TEPEHUACAN DE GUERRERO,-0.44555080328422336,1.6202403821808415,1.6414351980937356,0.2275654434563633,-0.0465184294503253,0.7121270565570101,0.10507269615785536,-0.04450512716128939,G3
13,HIDALGO,81,ZACUALTIPAN DE ANGELES,-0.4874058661070799,1.0316246322205755,0.2584781347920745,-0.5488700424354058,-0.1880370433879649,-0.3973919769740469,0.08638827161989948,-0.0056738724892466215,G1
13,HIDALGO,11,ATOTONILCO EL GRANDE,-1.269709062070998,1.3612101390983034,1.3572699618162862,-0.161294751262915,0.11909298988189078,0.16776399434855374,0.228511004276583,-0.002789135087326869,G3
13,HIDALGO,67,TIANGUISTENGO,-0.07380085218944549,0.6408635887252847,0.9211322721612384,-0.5544569329397143,-0.3609152558772273,-0.006465786523670336,0.1345194626916354,-0.040328558929169284,G1
14,JALISCO,124,ZAPOTLANEJO,1.4427033136818896,1.431832984180066,0.0499985357009284,0.20402444546884024,-0.5503245525154223,-0.2956024027420611,-0.18778555078032969,-0.02730820796530936,G1
14,JALISCO,68,PONCITLAN,1.9471707245622951,0.9165221417974786,-1.098129734978894,0.5340149733662246,0.19902975595900144,0.008567986655558956,-0.09453594581325163,-0.05867914778744796,G1
14,JALISCO,123,ZAPOTLAN DEL REY,1.8155388125089325,0.7126172803152542,-0.6788799932771936,0.1981432000854064,0.06758870719818277,0.4717722297468208,-0.20592094213933254,-0.025816096861821156,G1
14,JALISCO,104,TONILA,0.10412707109574194,-0.21567565467452088,-0.9632161836618821,-0.4140958933763623,0.5420778795853003,0.2574656854193967,0.2532135343466453,-0.026477088719878847,G1
14,JALISCO,92,TEOCALTICHE,3.0389996621744513,0.6228700949764989,0.16994342500314275,0.12572069135042832,-0.7446321529156386,-0.6118687594984658,-0.4239731189359928,-0.022027693194470985,G0
14,JALISCO,75,SAN JUAN DE LOS LAGOS,2.0289287294218243,1.477762731308922,0.2246339240105525,0.031672113419749785,-1.2049396904084444,-0.4604586642941656,-0.4144884584666522,-0.01238096850690347,G1
14,JALISCO,14,ATOYAC,1.0759029129601632,-0.3430549017178381,0.7470400587786052,-0.6777514268118632,-0.15050560926676648,-0.5314308187920762,0.1894024517851092,-0.008089415982789401,G1
14,JALISCO,93,TEOCUITATLAN DE CORONA,1.6180899848906292,0.05788296109457434,-0.8168933679171603,0.10052142876905397,0.30227645513275186,0.2834225023049413,0.05180005504928356,0.002492684630426786,G1
14,JALISCO,108,TUXCUECA,3.3069475591603004,-0.4144493721120179,-1.249903857681718,0.29286056433652097,-0.012183532747575436,0.44253224938244695,-0.14277807404502535,-0.14050273771137456,G0
14,JALISCO,84,TALA,3.19109378403907,1.1076094850883191,-1.4731522429316002,0.5807752030713843,-0.5852218130010941,-0.1995709871418022,-0.5022628632702157,-0.01938708121715806,G0
14,JALISCO,77,SAN MARCOS,5.5252674138325855,-0.6670582916297956,-1.3341364376243263,0.3695505476550507,-1.1099784846856828,0.6998060411389894,-0.883684029477365,0.0007116825507699091,G0
14,JALISCO,37,ETZATLAN,2.3563961840695664,0.4959140690390786,-1.4748059211534394,0.014322143386713384,-0.6020014174887873,0.16825298795115326,-0.26974863424701073,-0.049957774295566484,G0
14,JALISCO,6,AMECA,2.185920212145259,1.6617803209830682,0.23997769666736385,0.5126357105312802,-0.8706905370722953,0.10723135256971768,-0.3339228148058086,-0.042600610441705836,G0
14,JALISCO,96,TEUCHITLAN,2.5705879600952417,0.4297231149566412,-1.362689676877893,-0.20751429393051007,-0.6960669402157715,0.5786038086345799,-0.5492135517748066,0.1399115002556496,G0
