EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,TCE_municipal
9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,-0.2936849043276949,1.9484011425984409,-2.2833429355988404,0.74310371607677,0.9250788700674816,-1.0789591178959572,0.21523857488924236,G3
9,CIUDAD DE MEXICO,3,COYOACAN,-0.2962026772788031,2.041876824906624,-2.2114133889449787,0.8292430222125241,0.9747678779754956,-1.2667374824137518,0.22801732547295486,G3
9,CIUDAD DE MEXICO,15,CUAUHTEMOC,-0.21174578113029272,1.9646652038954555,-2.3670128301873463,0.9169593532931476,1.0471108664472213,-1.1158319704681972,0.21435261996537164,G3
10,DURANGO,34,SUCHIL,-1.2506420161998135,-1.6442920967776549,2.0415460216916697,0.7796767449386899,-0.4570886708964769,-0.9191789527377848,0.5466080310053445,G0
10,DURANGO,5,DURANGO,-2.334684880879432,3.534487278133331,2.4578364854489743,2.5311589945911472,-0.6275227458908539,0.4347741799925143,-0.2974519741403392,G1
10,DURANGO,36,TEPEHUANES,-0.7286109764385869,-1.1025281975032664,3.166521045184433,1.5733906960053674,-0.4586848811868926,-0.6192880929853138,0.7278404802897833,G0
10,DURANGO,15,NAZAS,-2.6429076250620698,-0.2136042992407728,-0.545817086471852,1.4249473242281416,-0.3562379250865628,0.34911303632619123,-0.3425795719173185,G0
10,DURANGO,3,CONETO DE COMONFORT,-1.5431652764044577,-1.426901968499521,1.915192758039115,0.3438151274000161,-1.1041798759154504,-0.5811606350332329,1.085554512136609,G0
10,DURANGO,35,TAMAZULA,-0.8359660760742492,-1.4401040114926589,3.5684345993060176,3.0101548869679484,0.5466143728289405,-0.5993114388209646,-0.16143070412233698,G0
10,DURANGO,2,CANELAS,-0.2994170608990113,-2.298735538095891,2.7033752692655657,1.6092805023438916,-0.5688336093006787,-0.5496793153437672,2.1820887023419,G0
10,DURANGO,33,SANTIAGO PAPASQUIARO,-1.1817821755342646,0.8754250741452312,3.3782351494434275,2.4086084070767977,-0.7144323817321845,0.3573458577901194,0.49904316783065794,G1
10,DURANGO,18,OCAMPO,-2.2311689268200485,-0.4705140597835142,1.966882568606496,0.13243594887640395,-0.7177618113791535,-0.5318428829949897,0.28289708939209623,G0
10,DURANGO,10,HIDALGO,-1.9463983400828264,-0.8536052568029382,-0.5785012535893586,1.0925813064122554,-0.6216537660010056,0.6467932372170141,1.1242263048883785,G0
10,DURANGO,13,MAPIMI,-2.7923875321941907,0.026955730705657387,0.6114616988754704,1.069675039463463,-1.0560901633862525,-0.40995617203317614,-0.5094694270119725,G0
10,DURANGO,9,GUANACEVI,-1.8106636780811156,-0.3907327441953883,2.831825293835565,0.4846400616782663,-1.3167324294292977,-0.4100877399198368,0.8265326443823175,G0
10,DURANGO,38,TOPIA,-0.7518861149655484,-1.9238868608617117,2.27368686198477,1.4515136240306024,-0.3137796960182768,-0.8362983184613462,0.9942168728892854,G0
10,DURANGO,27,SAN DIMAS,-0.8293605604285832,-0.0687736712611392,3.2471637158649616,1.531717884513872,-1.2266716668987956,-0.036740550695106435,1.5330738924721086,G1
10,DURANGO,12,LERDO,-2.169438482422878,1.5221676708887941,0.5426295257572231,1.8030414688156091,-0.8115434260301094,-0.2263475967590413,0.21130058425308387,G0
10,DURANGO,7,GOMEZ PALACIO,-2.2615318381842995,2.7710041483770715,0.17187241449121354,2.8234259451132906,-0.6047536415471645,0.7289024660734872,0.015531950140375353,G1
10,DURANGO,16,NOMBRE DE DIOS,-2.421134952798054,-0.2502469506216092,1.7378989701531982,0.9977255587305641,-0.683631207742763,-0.5638175509814151,-0.5490428112341535,G0
10,DURANGO,4,CUENCAME,-1.8791879000767369,0.6404277793824469,2.0219111124006,1.2732387717910814,-0.939945221100227,-0.0948418857141482,0.2698482310089125,G0
10,DURANGO,1,CANATLAN,-1.9048535948233427,0.5253935479691396,2.2842271192273587,1.5003754459687781,-1.029120210520554,-0.06155727196274125,0.3900054602644429,G0
10,DURANGO,24,PUEBLO NUEVO,-0.9914177302727344,0.22057352997352947,2.9065411246119046,2.193762775967361,-1.0006127895219108,-0.2006104632613282,0.8146738420825524,G1
10,DURANGO,14,MEZQUITAL,-1.2997629548339422,-0.013047712800605384,3.2637727109091488,1.8197124600066312,0.4396802343776994,-0.5402565659483087,-0.6390568444353995,G1
10,DURANGO,6,SIMON BOLIVAR,-1.5159298877829646,-0.08791228029855003,0.07818849477659776,1.177379497631806,-0.9209317910638491,0.5425116750349055,1.6095401236592113,G0
10,DURANGO,26,SAN BERNARDO,-1.7280754506562526,-0.7520527520516643,2.2773978970335618,-0.7024159175025017,-1.5429309873308674,-0.41646822116608384,1.753313230686863,G0
10,DURANGO,37,TLAHUALILO,-2.4638822538410965,0.035574239741021134,1.8615717482945517,0.3712779069313106,-1.155085552781709,-0.7091451640882754,-0.11888685210124313,G0
10,DURANGO,31,SAN PEDRO DEL GALLO,-2.1521650227464266,-1.2167991420589168,1.985384331233644,-0.7900882160511009,-1.662610652027776,-0.32722702853751623,0.687378358010881,G0
10,DURANGO,17,NUEVO IDEAL,-1.6544006139248733,0.3987804345121141,-0.2818703622253297,2.0456006826549364,-0.7599807383230626,0.56546492618057,1.1121458624132172,G0
10,DURANGO,25,RODEO,-2.131500013955887,-0.055762391234516345,1.7004124889923222,0.8870788759865398,-0.8282495490629426,-0.04469082337105305,-0.10243660604725108,G0
10,DURANGO,30,SAN LUIS DEL CORDERO,-1.9736641888832187,-2.1203769015586555,1.7803424356483764,0.122791165787143,-0.2751538877159237,-0.7707069135179878,0.27705576942175797,G0
10,DURANGO,22,PEÐON BLANCO,-2.389324908386067,-0.5972710272215686,0.6611772909709477,0.8036268987969539,-1.26693681027354,-0.3826661060065976,0.4049082715939927,G0
10,DURANGO,28,SAN JUAN DE GUADALUPE,-1.7466581126207603,-0.6672488418146014,2.0269254947799347,0.1312642513606992,-0.9089078715920496,-0.2655564855874614,1.6179978866770504,G0
10,DURANGO,21,PANUCO DE CORONADO,-1.9560364901170524,-0.31868587935266324,0.9704529139834116,0.5866653257610733,-1.0041534141203483,-0.467606433714739,1.0786604267462276,G0
10,DURANGO,23,POANAS,-2.4167880159055968,0.2440060206382317,-0.619400610976192,1.4596210654541557,-0.15479894112520304,0.15129932167375396,-0.5072019798544763,G0
10,DURANGO,39,VICENTE GUERRERO,-2.3294115467432253,-0.33692808005322783,-0.7690807149818634,1.692865761212193,0.17504438148014667,-0.09775850471652037,-0.4779337356501754,G0
10,DURANGO,32,SANTA CLARA,-2.056943558914365,-0.4378689055984491,-0.7608332525540034,0.7305668871954786,-0.4529047737179828,0.37645152911576896,0.9265884841528312,G0
10,DURANGO,8,GUADALUPE VICTORIA,-2.1909848196765247,0.3363333064081077,0.16423903384776276,0.5745866957551434,-0.696938575851945,-0.7240660448483639,0.4820193890250346,G0
10,DURANGO,29,SAN JUAN DEL RIO,-1.9040840653239064,0.11792397984919695,1.0228981299929605,0.8204474580984134,-0.8016163267649254,0.1697352523228786,0.6801402952384478,G0
10,DURANGO,20,OTAEZ,-0.5977830460831064,-2.201184508352401,2.9505814054132564,1.4139603895704884,-0.023232268229937996,-0.7559716106613553,0.6361160552814569,G0
10,DURANGO,19,EL ORO,-2.1033976859373604,0.1130675366254528,2.6459752935839496,0.6125468223864132,-1.2280375741126202,-0.13642609628055924,0.3079668708886721,G0
10,DURANGO,11,INDE,-2.4352892582010943,-0.5644346505256163,2.2286935509472343,0.015741025395517992,-1.0063568769050706,-0.3274828652193896,0.15221781233108134,G0
11,GUANAJUATO,34,SANTA CATARINA,-0.2598197744257429,-0.17045980546889086,0.25541705026349304,-1.1385022954235642,0.0825772584477111,-0.12528797777174014,0.09536377031879176,G3
11,GUANAJUATO,40,TIERRA BLANCA,-0.15645975165543888,0.36514412677773705,0.6031920443531472,-0.5241790967937012,0.2781025195445768,-0.3341781281742381,0.08749431547849272,G3
11,GUANAJUATO,28,SALVATIERRA,-0.2218568425114522,2.381756573464679,0.004887529835547609,0.5529579824329515,0.4945395626359325,0.4584255471489527,0.13340713456351935,G1
11,GUANAJUATO,7,CELAYA,0.3456617909145929,3.197546633729837,-0.1941430690414066,1.394058333172445,0.3378729234165357,0.33395818554448764,0.024476971436058863,G1
11,GUANAJUATO,26,ROMITA,0.8473416867587601,2.4769311410952217,0.2476588587797392,1.005854408583001,-0.16821976453011522,1.4431408974554454,-0.11699220874333024,G1
11,GUANAJUATO,39,TARIMORO,0.31719402378323874,1.40395249334933,-0.4896920527723653,0.4506418381692404,0.452844742672913,0.5451643043477922,0.05719921631084642,G3
11,GUANAJUATO,42,VALLE DE SANTIAGO,0.6814581889194885,2.6705640134924717,-0.16692453054976464,0.8668401244434641,-0.15620208589909934,0.702739295645134,-0.11443426274393426,G1
11,GUANAJUATO,15,GUANAJUATO,0.92465908927992,2.446935504264732,0.1999612635994584,0.96054096166998,-0.1886585453374064,0.3468251392495429,-0.016975608292298192,G1
11,GUANAJUATO,9,COMONFORT,0.00848445105611513,1.9898403491121943,-0.781603306138279,0.3480786581397141,0.22757873341608464,0.3875505313222254,0.04105154896163027,G3
11,GUANAJUATO,12,CUERAMARO,-0.6939297764701942,1.452316367983702,-0.6115589920452602,-0.5400262146526464,0.2991007391361081,0.191939582250728,0.20412488537064186,G3
11,GUANAJUATO,27,SALAMANCA,0.2492455203212619,3.536796602945012,1.000200081162398,1.399578533252962,0.2901432199824981,1.0627417887837476,0.0009758075980633844,G1
11,GUANAJUATO,17,IRAPUATO,0.3948931746752042,2.9922038192798386,-0.6656100834207485,1.341567742950038,0.3614282243928049,0.06281298476627284,0.029464252185781213,G1
11,GUANAJUATO,6,ATARJEA,-2.014735019287288,-0.3853789776173532,0.7737507001659167,-0.8235793936211641,0.23512450736947185,-0.3405086426617545,-0.4241400574758691,G0
11,GUANAJUATO,1,ABASOLO,-0.5165190489056689,2.8379340802998083,0.13098743874392324,0.5415704769517357,0.361413293628972,1.0255936318521257,0.13497078120118186,G1
11,GUANAJUATO,4,APASEO EL ALTO,0.7160760525683347,2.0714506110834767,-0.3921405020173798,0.7250369473893963,-0.03912348737518098,0.89073287513191,-0.07266115693900031,G1
11,GUANAJUATO,19,JERECUARO,0.4243706236100527,2.968767989583049,1.2828535607810658,0.7938953616910799,-0.20967279131123065,1.7372381519923248,-0.10660373147205544,G1
11,GUANAJUATO,2,ACAMBARO,-0.06290671858294336,2.972819708017051,0.4052312188011376,1.003429233732593,0.4155064596573392,1.1229657776315032,0.05369788457596962,G1
11,GUANAJUATO,29,SAN DIEGO DE LA UNION,0.3250421022227691,1.6442058879269859,-0.18988151476919346,0.3030970972357939,0.0757554640719479,0.7394252029942545,0.03704569542848755,G1
11,GUANAJUATO,13,DOCTOR MORA,1.0904970125053048,0.6467989210399635,-0.7397898250924528,0.18096968785903664,0.006352090603738489,0.2916727536362371,-0.12171642311252227,G3
11,GUANAJUATO,14,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,1.056884379325125,3.108819363689844,0.7992658847198935,1.1503162106585318,-0.4588801932910699,1.2091754875608465,-0.19221345754256952,G1
11,GUANAJUATO,37,SILAO DE LA VICTORIA,0.592183620436843,2.8476870957733404,0.15064993461600354,1.067565457961872,-0.054903734420489736,0.7655789757118672,-0.011764908078851293,G1
11,GUANAJUATO,31,SAN FRANCISCO DEL RINCON,0.22218810245738801,2.1583392734805344,-0.3030619311253822,0.6105255208896617,0.30891844047049144,0.2567451947923997,0.05630358031633606,G1
11,GUANAJUATO,24,PUEBLO NUEVO,-0.6484286772158662,0.7827283606432796,-1.1750956061397593,-0.552187692675615,0.5567695323613283,0.3722014829356436,0.13993317509613618,G3
11,GUANAJUATO,38,TARANDACUAO,1.4457835545080802,0.085162447831384,-1.0442657992244029,0.0576039110272478,-0.07941666659315362,0.3286495146589952,-0.22951740712364324,G3
11,GUANAJUATO,46,YURIRIA,0.1964099049242652,2.310098502261873,0.6054248963619363,0.5928527575949363,0.2542195307083303,0.6623230970194971,0.008584025603463118,G1
11,GUANAJUATO,16,HUANIMARO,-1.2299895762256647,1.3976387194272084,-0.9662529311977309,-0.5273085826782037,0.6413854702630036,0.44463957464110176,0.2198181044991349,G3
11,GUANAJUATO,23,PENJAMO,-0.4111340867475706,4.147448943589431,2.7322456703434392,2.0503791422183593,0.8361417947768178,2.2669578674427115,0.05876077699598491,G1
11,GUANAJUATO,8,MANUEL DOBLADO,-0.6908332368601166,1.6314164134667624,1.5199539008258625,0.7015672872392464,0.29085742299031464,0.5501445222475249,-0.07340036720520157,G1
11,GUANAJUATO,11,CORTAZAR,0.6039103907654483,1.7858109004859262,-0.5742723818986054,0.3395151772891859,-0.1386661193175234,0.028055409789265143,-0.015289026361290719,G3
11,GUANAJUATO,10,CORONEO,1.2223864815594998,0.2308919128444038,-0.3857553187240109,-0.4101756351192525,-0.4151454412189357,0.18116675805667407,-0.18960012516893515,G3
11,GUANAJUATO,35,SANTA CRUZ DE JUVENTINO ROSAS,0.17082270062840813,1.7178055715760323,-1.11853765705206,0.3339409280161108,0.2654448824395693,0.17152064184390073,0.032493399473687776,G3
11,GUANAJUATO,44,VILLAGRAN,0.19391574407851805,1.1072393446370212,-1.3667397377121442,0.3090258259912029,0.6278958766214245,-0.11133328381441454,0.08368917781483004,G3
11,GUANAJUATO,21,MOROLEON,0.3476306188345272,1.294478021329945,-1.3696826378429137,0.06537554609370172,0.022805862596520256,-0.011896624640667423,0.034759319535664766,G3
11,GUANAJUATO,41,URIANGATO,0.8011782107527318,1.1241697637042396,-1.1794564166805546,0.09655353858883066,-0.13816176454305912,-0.2429112835788555,-0.05022825342339248,G3
11,GUANAJUATO,32,SAN JOSE ITURBIDE,0.223199673462752,2.183836952073257,-0.4544992527798461,0.4464183405970052,-0.047425002148294634,0.5988651906989949,0.06648980305384425,G1
11,GUANAJUATO,3,SAN MIGUEL DE ALLENDE,0.5716400926468478,4.091432577605684,2.091481983405956,1.6660450758504302,-0.16021350725412992,2.1112206065990224,-0.04801328132526371,G1
11,GUANAJUATO,22,OCAMPO,0.6621506327138005,0.7870485334621875,-0.719801353339966,0.009227415994233216,0.0701622454666442,0.2861492560884987,-0.005872099051231218,G3
11,GUANAJUATO,18,JARAL DEL PROGRESO,1.1287376319332871,0.9150338171668342,-1.4528251633535272,0.24205383144718076,-0.14011905630326354,0.21741836856812813,-0.17502117523727986,G3
11,GUANAJUATO,43,VICTORIA,-1.344049683621397,0.38522155650813295,1.278669623241169,-0.2036286616331321,0.4506429413137539,-0.4723614726851169,-0.2744867968107123,G0
11,GUANAJUATO,45,XICHU,-1.1210573898093297,0.6116766731158414,1.368300098183513,-1.3998069793388357,0.2019788647632887,-0.3720680478870466,0.28293857193934346,G3
11,GUANAJUATO,5,APASEO EL GRANDE,1.0792457888661988,2.0482595379019126,-0.7446480419536209,0.6864799602774853,-0.4118309314621623,0.6147398547448759,-0.1524879195126944,G1
11,GUANAJUATO,25,PURISIMA DEL RINCON,0.2445247704861195,1.6649638257556856,-0.4644252643141405,-0.006900382502272394,-0.03638729483065661,-0.04491634551492744,0.03888301284591483,G3
11,GUANAJUATO,36,SANTIAGO MARAVATIO,-0.6620138327157798,0.42216777013387374,-0.8699867407492244,-0.6277762641930237,0.7333945031036648,0.4486730180103936,0.14917942860863834,G3
11,GUANAJUATO,20,LEON,0.7838852363187868,4.05726264091572,0.2657369651149456,1.9054813905952939,-0.02562362420185704,0.3641282556550832,-0.051019440654090066,G1
11,GUANAJUATO,30,SAN FELIPE,0.6735321694832566,3.059128633965003,1.4013476713179227,1.257493822315133,0.03813696341285582,1.4403560314255053,-0.05027077497945017,G1
11,GUANAJUATO,33,SAN LUIS DE LA PAZ,0.11947469402395496,2.540564801582049,1.0961094918517311,0.4759146408425629,0.0716777063197906,0.3951247438523728,0.07107207936979006,G1
12,GUERRERO,40,JUAN R. ESCUDERO,-0.5119506529781015,1.1729423020514156,-0.3972524525278246,0.15433668431749492,0.5688677325392049,0.5781936785165825,0.02976999725677344,G3
12,GUERRERO,76,ACATEPEC,-0.3478405805068692,-0.9694317802171056,2.4418766887694314,2.772748807875808,1.7021569620264838,-0.2760659667865622,0.13166018303547744,G0
12,GUERRERO,10,ATLIXTAC,0.7431930512372398,-0.34563459171467464,1.5892030279312988,1.7017874004114173,1.5966911850828227,0.04218737053227785,-0.11125075346395914,G2
12,GUERRERO,47,OMETEPEC,-0.5120264857432858,1.7871303651329515,0.23990207323116194,0.3000956093051257,0.635850061021357,0.3122347718319401,0.10212234006383998,G1
12,GUERRERO,51,PUNGARABATO,-0.5546338642190461,1.4330941713528766,-0.9182169238815088,-0.2762537682311841,0.33785400919713593,0.17752717647721952,0.1705691605136913,G3
12,GUERRERO,13,AZOYU,-3.3279365874812523,0.13888594260139592,-0.10833507126602987,1.2569744293427292,0.12958383584375446,0.3807533278792386,-1.3006224608960342,G0
12,GUERRERO,4,ALCOZAUCA DE GUERRERO,0.8800725510692384,0.4623276722237106,0.16731740899058795,0.5624821476801681,0.6389293734067676,0.4978221976647487,-0.030234263818156783,G3
12,GUERRERO,5,ALPOYECA,-0.542407241833409,-0.263022398901576,-0.7528663363357864,-0.10980308801803168,0.8660360902860735,0.3170399253374301,-0.052661717374029464,G3
12,GUERRERO,7,ARCELIA,-0.4518601756907975,2.2108725208884157,1.7671196329349623,0.10883686314762182,0.1678340868823032,1.055296045206325,0.06334014987315797,G1
12,GUERRERO,8,ATENANGO DEL RIO,-0.7014904040042453,0.6194863770110592,-0.7369487370669183,-0.6433984161140495,0.3842959870535008,0.6071970279422579,0.06440691956985155,G3
12,GUERRERO,9,ATLAMAJALCINGO DEL MONTE,-0.6183334516293701,-0.5849478104379292,-0.106953373618348,0.4043129152962274,1.0062510795199957,0.4634162349942178,-0.2850188808953117,G3
12,GUERRERO,11,ATOYAC DE ALVAREZ,-0.4797684747297023,2.103850153435662,2.0411241594835614,1.415551508357426,1.01790173996661,1.0856688201415503,-0.06703821470854851,G1
12,GUERRERO,12,AYUTLA DE LOS LIBRES,-0.8666594887510358,3.1318131890548235,2.1532178007136302,0.4440071583228722,0.3710659614141693,1.4236754332193435,0.08511341865617564,G1
12,GUERRERO,14,BENITO JUAREZ,-1.1193231261271286,-0.13719863469267118,-0.12932355155002964,0.6930501506472143,0.7141581013489268,-0.03223505327244433,-0.3797662279042488,G0
12,GUERRERO,2,AHUACUOTZINGO,-0.9725826300677924,0.5203330385709927,1.3489091914782882,1.3388758051543126,1.293303257750032,0.42212188273561824,-0.3581898031138111,G1
12,GUERRERO,3,AJUCHITLAN DEL PROGRESO,-0.07305253805897556,1.8770831822473064,1.7745638745199992,0.1331267106011016,0.01975777620712567,0.6887997243238305,0.026332981334949608,G1
12,GUERRERO,42,MALINALTEPEC,1.067597770027115,0.0794833196645491,-0.251984455567558,1.273349028963051,0.9740730107675416,0.3530905831463911,0.13347176277674086,G3
12,GUERRERO,59,TELOLOAPAN,0.07603967381756173,3.5124585946504525,3.1959571853047435,1.0836966284108906,-0.04847189171476619,2.2600323200413115,-0.12343194151388782,G1
12,GUERRERO,67,TLAPA DE COMONFORT,-0.3629283652279809,2.333652653032383,-0.048370611007572416,0.5521802794170207,0.4468332383338017,0.6980988773507194,0.019648604820337617,G1
12,GUERRERO,64,TLACOAPA,-1.1549054083123735,-2.9122366598552234,1.4968506397346342,3.483332508139882,3.037900251716421,-0.4944571476409047,0.0784583909032223,G0
12,GUERRERO,30,EDUARDO NERI,0.157634837611959,1.01554701278683,0.5289900483053146,-0.3053808719061228,0.13162403359805386,-0.5118586365681026,0.03222689565291552,G3
12,GUERRERO,22,COYUCA DE CATALAN,-1.3144260096304925,2.4536273281052288,2.9719413431824004,0.32075772934158064,0.26637399397554723,0.8976533895659138,-0.08826102408744706,G1
12,GUERRERO,23,CUAJINICUILAPA,-1.9744375733764103,0.39953660396179774,0.07030500625098149,1.3640114871488904,0.7481824188723323,0.3483222110308323,-0.669971918202574,G0
12,GUERRERO,24,CUALAC,-1.9909782025452167,-0.6565514850603597,-0.3722505245806985,0.8608479350078411,0.7040513686280168,0.2749269011993912,-0.5141961485078662,G0
12,GUERRERO,27,CUTZAMALA DE PINZON,-0.9285008413162116,1.8229743967637893,1.966229966780312,0.1372014893929465,0.23476115608840126,0.9136917884694228,-0.09417168609161604,G1
12,GUERRERO,28,CHILAPA DE ALVAREZ,-1.4915646466836596,3.6039473638867343,2.7472264885104316,2.343685857653766,0.8377937787173604,2.1493515344185936,-0.3520926658490185,G1
12,GUERRERO,43,MARTIR DE CUILAPAN,0.1568506859889441,0.18266694927876484,-0.2669385357277062,0.8628264079402811,0.8847242793916548,0.4083708476763363,-0.08391199379465165,G3
12,GUERRERO,44,METLATONOC,0.7916667986332352,-0.1789747652888226,0.9584139462237008,0.5608485530874946,0.5640487911065264,-0.11724111854959834,-0.015133148834914557,G3
12,GUERRERO,49,PETATLAN,-1.5312577262478089,1.8313014146417712,2.4414607867561733,0.5370536201522748,0.4041644016098552,0.4406874183887069,-0.38154233290265305,G1
12,GUERRERO,18,COPALA,-1.730482842003385,0.17341763708960456,-0.3158770978221918,0.5809110444987784,0.5326553789572448,0.2665543898853544,-0.4119670889648737,G0
12,GUERRERO,19,COPALILLO,0.15848973091634164,0.4594291492321588,0.4344166159117549,-0.8971610279664636,-0.09389329539586476,-0.2369336654027414,-0.0010754822694500842,G3
12,GUERRERO,20,COPANATOYAC,0.2745361281696249,0.6488065178649319,0.46470854828864905,-0.2957052166792921,0.001595488106887289,0.1313880836903712,0.08377108421540896,G3
12,GUERRERO,21,COYUCA DE BENITEZ,-0.06058837475271895,2.7082359321676006,1.023343835457721,0.9991842966905315,0.58822883069325,1.392071867879161,0.049808025256141815,G1
12,GUERRERO,63,TLACOACHISTLAHUACA,0.2396591239861549,0.5133861322723712,-0.33554274316690424,0.35072207379127096,0.8224803141140242,0.3336024587246421,0.15045310251560196,G3
12,GUERRERO,65,TLALCHAPA,-0.2500302203186406,0.6614701771138457,0.6938320258381875,-0.4183615879721375,0.09171216367144402,0.31497906872232395,0.013639163224800526,G3
12,GUERRERO,66,TLALIXTAQUILLA DE MALDONADO,1.0900304278400617,-0.7145567590859849,-0.5312132556904744,0.5907435496039285,0.7996344822792713,0.4405442778194088,-0.13562059480699434,G2
12,GUERRERO,68,TLAPEHUALA,0.12473544051201353,1.0100741290557242,-0.6694519127514871,-0.11536963016224225,0.04236808890370427,0.4548960737252727,-0.004425554780204397,G3
12,GUERRERO,71,XOCHIHUEHUETLAN,0.12744607461630353,-0.35882904527906057,-0.8343816157518567,0.30728224168131296,0.3720332591193453,0.4622870109337676,-0.4010647877964055,G3
12,GUERRERO,46,OLINALA,-0.5674787587273583,0.5523256531543254,0.8756700393267188,0.919363714424732,0.7243797265468167,0.26772982428666325,-0.3095617058099319,G1
12,GUERRERO,53,SAN LUIS ACATLAN,-0.20913055887425366,0.8778032399622413,0.5230976558705352,0.9627465785262592,0.9757659017628844,0.2824151182399547,-0.0767197943299652,G1
12,GUERRERO,15,BUENAVISTA DE CUELLAR,-0.5559754364484931,0.6135894952029944,-0.7542593164420202,-0.4016089824166222,0.6438487567366318,0.3457595129848152,0.11902803491386675,G3
12,GUERRERO,41,LEONARDO BRAVO,0.8164857958415622,0.7626701724917301,-0.6437028234934171,0.4711981984976778,0.08471600764721607,0.5642998641775557,-0.006851197968936373,G3
12,GUERRERO,45,MOCHITLAN,-0.5575903196388641,0.21784623240386392,1.445814570182245,-0.5140786660104048,0.7441573647791531,-0.19260262957851745,-0.07411022280906115,G3
12,GUERRERO,62,TIXTLA DE GUERRERO,0.19373931471736286,0.8359336045271684,-0.5188488548852134,0.4354667601274732,0.7417246111388691,0.030554403613644195,0.054558250567069984,G3
12,GUERRERO,75,ZITLALA,-1.876765805373156,-0.2519291706137739,1.0222687462339817,1.4713464001530348,1.305893778764798,-0.1422048939111409,-0.2494943629627453,G0
12,GUERRERO,77,JOSE JOAQUIN DE HERRERA,0.3030187138600137,-1.3532015009960177,0.7182140997610901,1.669395949780826,2.1884579651495804,-0.3583510005050813,-0.249229377597298,G2
12,GUERRERO,79,COCHOAPA EL GRANDE,-1.0257380839729775,-0.18364237374447712,1.223321924711575,0.9452083006983936,2.046269181731096,-0.2451925605420898,0.18290780848684127,G0
12,GUERRERO,26,CUETZALA DEL PROGRESO,-1.3626750624184107,0.4172695303458634,0.7482858846338742,-1.0450965055886623,0.307244201331582,0.004044967857479801,-0.05473304208024368,G3
12,GUERRERO,80,MARQUELIA,-2.40112162267548,-0.05291920574875248,-0.566385773664105,0.6244996769432895,0.5464077665332838,0.10897813344217293,-0.2222277019748823,G0
12,GUERRERO,81,JUCHITAN,-2.0858879796078633,-0.21532597361269945,0.24468615919710346,0.11102967466541733,-0.028216257372176524,0.0881747016475226,0.521783828188375,G0
12,GUERRERO,48,PEDRO ASCENCIO ALQUISIRAS,-0.9195033454373008,0.3221055014161497,2.321012709324087,-0.1660810666429941,1.1303858311446724,0.5676109236078314,0.13587196846433225,G1
12,GUERRERO,55,SAN MIGUEL TOTOLAPAN,-0.5040905450068004,1.2620311386997616,2.9626296163063754,0.2078443507148564,0.1277588079655211,0.5716159797446209,0.01525638639392834,G1
12,GUERRERO,56,TAXCO DE ALARCON,-0.6246597384937698,3.3689454406281416,1.6981368994290844,1.0068525512315143,0.7426754148278361,1.4661498882180286,0.12660111676850466,G1
12,GUERRERO,58,TECPAN DE GALEANA,-0.0633014185882522,2.0257389210958068,2.4702361763300096,0.5939235806584301,0.787696851890509,0.4571136995867167,0.1172234959756983,G1
12,GUERRERO,60,TEPECOACUILCO DE TRUJANO,-0.23338382053185025,1.716671532827422,0.09043421425522934,0.2310089019959941,0.3313750632948076,0.8101796908053027,0.05606326602258759,G1
12,GUERRERO,61,TETIPAC,-0.6288619983491011,1.1817742268341962,1.3318897726071754,-0.2615143162611051,0.6045795351752101,0.7528941034505392,0.09302035226716783,G1
12,GUERRERO,31,FLORENCIO VILLARREAL,-0.33637928273609,0.6608821919926801,-0.21846371652285806,0.27354366068025043,0.92987608891209,0.3360484831277111,0.10253339435360302,G3
12,GUERRERO,32,GENERAL CANUTO A. NERI,-3.7782992490396974,-0.6163933582459584,2.115644978105462,1.0088579475409702,-0.7287726729752984,0.047255293999513295,-1.3200520276589671,G0
12,GUERRERO,33,GENERAL HELIODORO CASTILLO,-0.9967143691314378,1.8119968634031411,3.044471399437044,0.9390972583442444,0.6236476771720514,1.004489014493528,-0.33032154856900103,G1
12,GUERRERO,34,HUAMUXTITLAN,-0.5317795597274011,0.3450183596185571,-0.4403977244455131,0.18059425998994136,0.5933503765513649,0.2533902328854446,0.0373174448862443,G3
12,GUERRERO,35,HUITZUCO DE LOS FIGUEROA,-0.1585867481988063,1.5858034954594038,-0.1663583951165506,0.10132381318155972,0.4098330237461695,0.4777945287708546,0.07696821218140601,G3
12,GUERRERO,78,ILIATENCO,-1.0028794662823737,-1.6499203296578937,0.4325625199043245,1.6258850265583749,2.0173243841404798,-0.33032313528989177,0.36139801196235855,G0
12,GUERRERO,36,IGUALA DE LA INDEPENDENCIA,-0.14648389836020054,1.9663610062524648,-0.6515782041243217,0.2977762455021932,0.4759686998490935,-0.25401119834341473,0.10515690253300676,G3
12,GUERRERO,37,IGUALAPA,-0.3277196927227989,0.2268798334403244,-0.5627622222545551,0.11320541363105012,1.0696465644470847,0.5016997242198903,0.012013824513647155,G3
12,GUERRERO,38,IXCATEOPAN DE CUAUHTEMOC,-2.084784724220806,0.15914513192831314,0.3372460143768324,-0.5203331900934576,0.11105845856783754,0.17448189605931982,-0.2736156065741173,G0
